"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_2w_1","OCI_M2_2w_2","OCI_M2_2w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"Dantron","Com_2109_neg","Dantron","C14 H8 O4",240.04156,1.678,239.03429,"Full match","No results","No results","Benzenoids","Anthracenes","Anthraquinones","Anthraquinones",40328373.77,13079547.52,19062430.8,25780099.36,18367897.53,37653083.83,24.6389007811599,24.3634433186853,0.275457462474627,0.625275859765887,0.55999748185726,"stable",0.442786952925316
"LPE O-20:1","Com_2122_neg","LPE O-20:1","C25 H52 N O6 P",493.3533,11.314,492.34602,"No results","Full match","No results",NA,NA,NA,NA,2950169.671,3140528.934,1966826.495,4700925.091,5695846.165,7118874.18399999,22.4564032284758,21.3274602978236,1.1289429306522,0.0915894967708725,0.32899450114926,"stable",1.67818307810503
"alpha-Ketoglutaric acid","Com_2138_neg","alpha-Ketoglutaric acid","C5 H6 O5",146.02158,1.682,145.0142,"No results","No results","Full match","Organic acids and derivatives","Keto acids and derivatives","Gamma-keto acids and derivatives","Gamma-keto acids and derivatives",3008701.636,3566049.857,4413506.389,7301159.814,6540545.01399999,9266911.152,22.861443588414,21.786699637859,1.07474395055501,0.0115700917877926,0.24700078178711,"up",1.72765971341889
"ethyl 2-cyano-3-(tetrahydro-3-thiophenylamino)acrylate","Com_2167_neg","ethyl 2-cyano-3-(tetrahydro-3-thiophenylamino)acrylate","C10 H14 N2 O2 S",226.07927,6.36,225.07199,"Invalid mass","No results","No results",NA,NA,NA,NA,174032.8249,196692.3793,212087.1826,162809.119,146157.345,175672.6776,17.2975050298396,17.5629597879542,-0.265454758114537,0.109610578064891,0.345376057326504,"stable",1.41812791059956
"LPC 12:0","Com_2231_neg","LPC 12:0","C20 H42 N O7 P",485.27585,7.817,484.26858,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",2595950.922,2522464.173,2228471.607,1925041.071,2209114.085,1825793.201,20.9171954090097,21.2206190582822,-0.303423649272489,0.0489774477196687,0.270326243039171,"down",1.52748866875337
"(±)9(10)-DiHOME","Com_2268_neg","(±)9(10)-DiHOME","C18 H34 O4",296.23495,8.245,295.22767,"Invalid mass","No results","No match",NA,NA,NA,NA,6654375.21999999,12983566.1,8954464.83499999,8766344.77800001,4802059.56699999,7449071.664,22.6957983566992,23.1300769748631,-0.434278618163926,0.502695207632812,0.523356831145238,"stable",0.923495337130737
"LPE O-18:1","Com_2298_neg","LPE O-18:1","C23 H48 N O6 P",465.32196,10.113,464.31468,"No results","Full match","No results",NA,NA,NA,NA,1723439.12,1885945.937,1010513.908,2131186.697,2550285.874,2046813.852,21.0901338556923,20.5034578476069,0.586676008085423,0.115661208249648,0.352091867246388,"stable",1.30944615392794
"LNAPE 18:1/N-18:0","Com_2336_neg","LNAPE 18:1/N-18:0","C41 H80 N O8 P",745.56285,11.813,744.55553,"No results","Full match","No results",NA,NA,NA,NA,32326715.76,28413871.89,45260837.27,23230016.94,6320235.64,72391131.3400001,24.390114471692,25.0460252156877,-0.655910743995776,0.510611556661268,0.525753124192782,"stable",0.56282495622462
"Glu-Thr","Com_2337_neg","Glu-Thr","C9 H16 N2 O6",248.10076,1.512,247.09349,"No results","Full match","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",20065959.67,14817465.12,19626915.03,17488254.74,16877306.66,20610094.07,24.1217706985028,24.1017907456046,0.0199799528982396,0.877329335268132,0.641030901490808,"stable",0.11170438447929
"4-Pyridoxic acid","Com_2378_neg","4-Pyridoxic acid","C8 H9 N O4",183.05321,5.789,164.03537,"No results","No results","Full match","Organoheterocyclic compounds","Pyridines and derivatives","Pyridinecarboxylic acids and derivatives","Pyridinecarboxylic acids",11953898.84,11518700.88,11929037.56,10833066.56,8321717.04700001,10167537.22,23.2116183650408,23.4921422986271,-0.280523933586331,0.102820094576288,0.338859004064313,"stable",1.43699515269758
"Perfluorooctanoic acid (PFOA)","Com_2381_neg","Perfluorooctanoic acid (PFOA)","C8 H F15 O2",413.97419,6.973,412.96691,"Full match","No results","No results","Organohalogen compounds","Alkyl halides","Alkyl fluorides","Perfluoroalkyl carboxylic acid and derivatives",4739422.061,10244004.96,7796908.74,9333392.42199999,5736948.078,7235598.697,22.7975010396204,22.7863423504129,0.0111586892075195,0.98503100729388,0.667218626394726,"stable",0.027123360821131
"3-Methylindole","Com_2444_neg","3-Methylindole","C9 H9 N",131.07355,5.655,176.07175,"No results","No results","Full match","Organoheterocyclic compounds","Indoles and derivatives","Indoles","3-methylindoles",1741649.545,2293934.721,3124289.908,1953762.719,1695117.406,2356864.791,20.9197383897008,21.1455042427913,-0.225765853090472,0.368422983111421,0.482755726129515,"stable",0.697733538179692
"1-(4-Methoxyphenyl)-2-propanone","Com_2453_neg","1-(4-Methoxyphenyl)-2-propanone","C10 H12 O2",164.08376,6.451,163.0765,"No results","No results","Full match",NA,NA,NA,NA,968917.9596,1149326.352,1336728.745,1084689.855,726104.0683,1350384.956,19.961202426155,20.1228824583753,-0.161680032220296,0.589636772381109,0.549754309215983,"stable",0.493713537524755
"PE 18:1_20:4","Com_2495_neg","PE 18:1_20:4","C43 H76 N O8 P",765.53188,8.851,764.52461,"No results","Full match","No results",NA,NA,NA,NA,10634969.95,19434028.88,10365509.42,32393356.23,15420971.41,32876110.4,24.5993737380921,23.6198939959301,0.979479742162003,0.2743912711883,0.444970417019546,"stable",1.34986782610782
"Cer 18:1;2O/16:0","Com_2498_neg","Cer 18:1;2O/16:0","C34 H67 N O3",537.51207,11.073,582.51029,"No results","Full match","No results",NA,NA,NA,NA,2356410.037,4010382.774,6172857.074,8929172.636,3886291.321,10788708.64,22.7810255161813,21.8869915470697,0.894033969111522,0.257096186157359,0.436721822945314,"stable",1.10791606568239
"2'-O-Methyladenosine","Com_2553_neg","2'-O-Methyladenosine","C11 H15 N5 O4",281.11099,1.476,280.10372,"Invalid mass","No results","No results","Nucleosides, nucleotides, and analogues","Purine nucleosides","Not available","Purine nucleosides",1774999.902,2579301.593,2752136.32,2648079.727,1973185.178,2822687.018,21.2257492641417,21.1500190198703,0.0757302442714476,0.811410919310568,0.622866627603678,"stable",0.275627245928485
"LPI 18:3","Com_2569_neg","LPI 18:3","C27 H47 O12 P",594.28093,8.911,593.27365,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoinositols","Phosphatidylinositols",1489756.357,467675.361,1472937.7,1201727.102,1000494.785,1480776.2,20.2089607607169,19.9440192837978,0.264941476919049,0.597500535188391,0.55190890520416,"stable",0.416516443775443
"LPE 20:3","Com_2589_neg","LPE 20:3","C25 H46 N O7 P",503.30145,9.58,502.29418,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",7047899.902,6120627.192,5904748.40600001,7510318.685,4261619.131,7854431.69,22.5894961299753,22.5958180760236,-0.00632194604827063,0.983688035397944,0.666915628619153,"stable",0.0200203737395062
"LPG 22:6","Com_2640_neg","LPG 22:6","C28 H45 O9 P",556.28018,9.337,555.2729,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Phosphatidylglycerols",3283490.092,3778819.003,2154140.59,4996512.857,2666980.54,3092864.461,21.7199260615153,21.5116612128973,0.208264848618004,0.618040622051633,0.557352256688307,"stable",0.510057471234606
"LPI 14:0","Com_2682_neg","LPI 14:0","C23 H45 O12 P",544.26501,8.682,543.25773,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoinositols","Phosphatidylinositols",1022081.298,982711.326100001,919648.8462,668037.400699999,430187.7749,665804.2981,19.1363050031626,19.8934034174075,-0.757098414244915,0.0759589398845766,0.311889331869601,"stable",1.62042145634506
"LPG 16:0","Com_2704_neg","LPG 16:0","C22 H45 O9 P",484.28033,9.981,483.27305,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Phosphatidylglycerols",2538834.875,3193561.176,1702319.804,4080416.261,2934970.273,3226809.733,21.6889588156356,21.1938468177093,0.495111997926287,0.257698744978273,0.436922635428859,"stable",1.18559163768113
"LPA 16:0","Com_2748_neg","LPA 16:0","C19 H39 O7 P",410.24362,9.537,409.23634,"No results","Full match","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","1,2-diacylglycerol-3-phosphates",239994.1898,426439.9754,168604.9476,576173.7692,481657.6565,357940.801,18.8210515026236,17.9793034866249,0.841748015998665,0.129773244987226,0.366116176467157,"stable",1.29112090936403
"L-Malate","Com_2796_neg","L-Malate","C4 H6 O5",134.02154,4.985,133.01426,"No results","No results","Full match","Organic acids and derivatives","Hydroxy acids and derivatives","Beta hydroxy acids and derivatives","Beta hydroxy acids and derivatives",7249074.773,9180679.17799999,8753631.22000001,7100309.29200001,8700693.11299999,5695190.688,22.7511540196604,22.9936616904141,-0.242507670753721,0.328666228983739,0.46833378299974,"stable",0.949501493503001
"LPS 19:0","Com_2815_neg","LPS 19:0","C25 H50 N O9 P",539.32245,10.517,538.31517,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoserines","Phosphatidylserines",3245016.13,4737630.947,2816621.948,7832713.82000001,7945459.01499999,9163709.837,22.9834267670517,21.7436877042066,1.23973906284518,0.0462906784200104,0.269868732496985,"up",1.7432044680784
"LPC 14:1","Com_2828_neg","LPC 14:1","C22 H44 N O7 P",511.29099,8.1,510.28372,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",3578847.566,4602474.37,3665164.717,2579213.84,2380239.167,2396818.503,21.2246214359639,21.9034961760557,-0.678874740091761,0.0411289952016518,0.268827863201331,"down",1.75557156732746
"2-(3,4-dimethoxyphenyl)ethanamine","Com_2843_neg","2-(3,4-dimethoxyphenyl)ethanamine","C10 H15 N O2",181.1103,6.583,180.10302,"No results","No results","Full match",NA,NA,NA,NA,3258744.04,2155634.932,3019236.617,2665497.01,1640040.403,2813580.838,21.1384163476381,21.4004394810108,-0.262023133372665,0.0922233460741436,0.329598256994374,"stable",0.729898133399809
"2-deoxyglucose-6-phosphate","Com_2855_neg","2-deoxyglucose-6-phosphate","C6 H13 O8 P",244.03475,1.466,243.02748,"No results","No results","Full match","Organic acids and derivatives","Organic phosphoric acids and derivatives","Phosphate esters","Monoalkyl phosphates",782544.3417,810428.8126,1122074.768,957684.4061,1035717.833,3043409.116,20.4628824073023,19.7679587660456,0.69492364125664,0.203277334033544,0.415118688064285,"stable",0.97918841220881
"Guanosine 5'-diphospho-??-L-fucose","Com_2877_neg","Guanosine 5'-diphospho-??-L-fucose","C16 H25 N5 O15 P2",589.08285,4.455,588.07558,"Full match","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine nucleotide sugars","Purine nucleotide sugars",30828411.22,30625335.21,30756951.32,27076297.8,30678233.14,32672588.6,24.840938879939,24.8734628920792,-0.0325240121402182,0.727255264545023,0.596820961874757,"stable",0.372776919479728
"6-(2-furyl)-2-hydroxy-4-(2-thienyl)nicotinonitrile","Com_2887_neg","6-(2-furyl)-2-hydroxy-4-(2-thienyl)nicotinonitrile","C14 H8 N2 O2 S",268.02732,5.069,267.01994,"Invalid mass","No results","No results",NA,NA,NA,NA,6424799.56699999,5840898.263,5823316.85800001,6835671.69799999,6654114.792,6766279.252,22.6867994306762,22.5221295107951,0.164669919881121,0.05056850228411,0.270574902047663,"stable",1.61151892622562
"Ala-trp","Com_2959_neg","Ala-trp","C14 H17 N3 O3",275.12633,6.075,136.55589,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",710074.4212,966610.6116,963054.4634,1026083.24,540639.1814,1586443.829,19.8701292993464,19.732481294342,0.137648005004358,0.805551525341918,0.621162666465872,"stable",0.267636407385577
"Prostaglandin A2","Com_3022_neg","Prostaglandin A2","C20 H30 O4",334.21459,7.269,333.20739,"Full match","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",2016739.806,2095504.011,2036587.056,2375269.77,1831304.394,1938909.619,20.9569714167806,20.9667271465368,-0.00975572975622896,0.946175813822008,0.658223451845969,"stable",0.0789788350265026
"Asaraldehyde","Com_3043_neg","Asaraldehyde","C10 H12 O4",196.07338,6.579,195.06611,"No results","No results","Full match","Benzenoids","Benzene and substituted derivatives","Benzoyl derivatives","Benzoyl derivatives",13985339.21,9549106.67400001,12097335.24,11161922.75,9411126.705,12903924.23,23.3997749301448,23.4841774029647,-0.0844024728198463,0.568820641740127,0.543850792988332,"stable",0.371616355302606
"Ala-Leu","Com_3108_neg","Ala-Leu","C9 H18 N2 O3",202.1318,5.185,201.12453,"No results","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",6857267.394,8024564.39100001,6833046.725,5146028.004,4945657.679,5577979.781,22.3146900352821,22.7830971862257,-0.468407150943527,0.0599414727448244,0.288409951436765,"stable",1.73561643912913
"N1-[5-(3,5-dimethylpiperidino)-4-fluoro-2-nitrophenyl]acetamide","Com_3145_neg","N1-[5-(3,5-dimethylpiperidino)-4-fluoro-2-nitrophenyl]acetamide","C15 H20 F N3 O3",309.14812,5.51,308.14084,"Full match","No results","No results",NA,NA,NA,NA,149925.0455,246998.1822,175997.9412,131198.2709,206194.4297,136245.4581,17.236961208534,17.5110739368992,-0.274112728365143,0.0335410578984778,0.266740577533794,"down",0.779379262068917
"LNAPE 16:0/N-16:0","Com_3177_neg","LNAPE 16:0/N-16:0","C37 H74 N O8 P",691.51586,11.163,690.50859,"No results","Full match","No results",NA,NA,NA,NA,12696843.68,17169760.92,20176800.21,26512929.82,13413426.95,27120611.91,24.3434179001148,23.9658424143615,0.377575485753248,0.454498189489428,0.509833371477769,"stable",0.81829230793437
"PC 16:1_20:4","Com_3222_neg","PC 16:1_20:4","C44 H78 N O8 P",825.55276,9.847,824.54548,"No results","Invalid mass","No results",NA,NA,NA,NA,19087283.47,22932704.18,15284985.21,20964993.42,13486997.38,31948541.3,24.3119305427369,24.1675411415089,0.144389401227976,0.810197392237121,0.622514983449119,"stable",0.333555794735235
"Boldione","Com_3264_neg","Boldione","C19 H24 O2",284.17721,8.522,283.16993,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","Androgens and derivatives",100620.6784,95567.74322,104649.7147,97174.90954,79127.4302300001,100130.5095,16.4839028747055,16.6126707596889,-0.12876788498339,0.215157898081623,0.420606879163144,"stable",0.92136796489925
"N-Acetyl-L-carnosine","Com_3274_neg","N-Acetyl-L-carnosine","C11 H16 N4 O4",268.11355,6.865,267.10628,"Invalid mass","No results","No results",NA,NA,NA,NA,1162776.208,1148401.625,1215817.301,1125777.274,1009183.936,1223268.1,20.0898523049033,20.1646109653077,-0.0747586604043491,0.326956142068938,0.467656628268202,"stable",0.756813257545729
"α-Estradiol","Com_3282_neg","α-Estradiol","C18 H24 O2",272.17389,5.423,271.16662,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Steroids and steroid derivatives","Estrane steroids","Estrogens and derivatives",521521.127500001,486331.0473,630070.049800001,448771.6451,371192.4562,753963.6411,18.9338550971945,19.0496993506094,-0.11584425341486,0.610939302328137,0.555499749641722,"stable",0.32688003186539
"Undecanedioic acid","Com_3301_neg","Undecanedioic acid","C11 H20 O4",216.13621,6.015,197.11834,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids",3908058.972,6139366.644,7071204.38699999,3293682.851,2991174.871,4233737.565,21.725683817688,22.4004012452141,-0.674717427526151,0.0996224719885966,0.336220104070199,"stable",1.39718920836272
"(±)12(13)-DiHOME","Com_3307_neg","(±)12(13)-DiHOME","C18 H34 O4",314.24587,7.484,313.2386,"Full match","No results","Full match",NA,NA,NA,NA,9798949.57600001,13416961,10684191.46,11027563.66,7796289.814,10498856.44,23.2042319675647,23.4169082226525,-0.212676255087882,0.540645758797939,0.535364354913764,"stable",0.853132163891962
"Ferulic acid","Com_3338_neg","Ferulic acid","C10 H10 O4",194.05528,5.632,193.04788,"Invalid mass","No results","No results","Phenylpropanoids and polyketides","Cinnamic acids and derivatives","Hydroxycinnamic acids and derivatives","Hydroxycinnamic acids",3237790.055,3220022.547,3485613.994,3575040.539,2748523.058,3740095.668,21.6647990217252,21.6593995833716,0.00539943835357093,0.967527236152932,0.663225723036901,"stable",0.0351003402709444
