"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","MOLM13_WT_1","MOLM13_WT_2","MOLM13_WT_3","MOLM13_6w_1","MOLM13_6w_3","MV4_11_6w_1","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"Indole-3-acrylic acid","Com_17_pos","Indole-3-acrylic acid","C11 H9 N O2",187.06351,5.263,188.07079,"Full match","No results","Full match","Organoheterocyclic compounds","Indoles and derivatives","Indoles","Indoles",961598261.9,970159638.600001,1113733663,2563761475,2163642135,4512872403,31.4459428307958,29.9157543635287,1.53018846726709,0.0362410559088181,0.21353407521212,"up",1.57027858187891
"4-Methoxybenzaldehyde","Com_25_pos","4-Methoxybenzaldehyde","C8 H8 O2",136.05271,5.619,137.05999,"Full match","No results","Full match","Benzenoids","Benzene and substituted derivatives","Benzoyl derivatives","Benzoyl derivatives",42826123.27,62662115.0099999,39462800.43,42786643.25,30869338.84,43656902.03,25.2033449444606,25.4956892944661,-0.292344350005475,0.329734451755578,0.388525637309784,"stable",0.832973102583889
"5-(6-hydroxy-6-methyloctyl)-2,5-dihydrofuran-2-one","Com_28_pos","5-(6-hydroxy-6-methyloctyl)-2,5-dihydrofuran-2-one","C13 H22 O3",243.18373,6.484,226.18039,"Invalid mass","No results","No results",NA,NA,NA,NA,583923565.300001,747878640.8,553138059,389271797.7,494288522.3,953205723,29.0817310413752,29.2141658681163,-0.132434826741175,0.77138270108256,0.539231428688822,"stable",0.273143362639002
"Oleoyl ethylamide","Com_64_pos","Oleoyl ethylamide","C20 H39 N O",309.30342,10.724,310.31069,"Full match","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines",164337033.1,168086786.9,78283612.28,47286397.66,138160868.9,161389848,26.6008901046491,26.9463068191586,-0.345416714509522,0.634705442330642,0.490818288448174,"stable",0.42993281971212
"ethyl 4-amino-2-(methylsulfanyl)-1,3-thiazole-5-carboxylate","Com_68_pos","ethyl 4-amino-2-(methylsulfanyl)-1,3-thiazole-5-carboxylate","C7 H10 N2 O2 S2",218.01987,1.28,219.02715,"Invalid mass","No results","No results",NA,NA,NA,NA,1105113459,1163280691,1188673963,883865816.999999,751229511.100001,342149886.7,29.1846612835849,30.1012684550093,-0.916607171424403,0.161735137083691,0.308184619840337,"stable",1.25415511192169
"Methyl palmitate","Com_75_pos","Methyl palmitate","C17 H34 O2",287.28276,7.2,288.29003,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Fatty acid methyl esters",745580498.299999,84959965.2800001,651968234.2,48966350.67,143292121.1,754171195,27.3766627321815,28.3647650525336,-0.988102320352183,0.554381571517536,0.467340601888269,"stable",0.524587449033132
"Acetylcholine","Com_78_pos","Acetylcholine","C7 H15 N O2",145.11051,1.456,146.11779,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Quaternary ammonium salts","Acyl cholines",853213586.8,800571155.400001,834667058.799999,621186218.1,609025351.6,284063142.1,28.8246713444244,29.6271372291885,-0.802465884764022,0.162768035391784,0.308821157774752,"stable",1.25188035182141
"2-[3-methyl-2-(methylimino)-4-oxo-1,3-thiazolan-5-yl]acetic acid","Com_100_pos","2-[3-methyl-2-(methylimino)-4-oxo-1,3-thiazolan-5-yl]acetic acid","C7 H10 N2 O3 S",202.04144,4.947,203.04871,"Full match","No results","No results",NA,NA,NA,NA,414578263.6,429965155.9,423715392.5,441346261.9,151434280.9,68916541.82,27.3099331009914,28.6550780145235,-1.34514491353213,0.225252273254098,0.339257379699006,"stable",1.11851597627049
"Υ-L-Glutamyl-L-glutamic acid","Com_106_pos","Υ-L-Glutamyl-L-glutamic acid","C10 H16 N2 O7",276.09612,1.608,277.1034,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Glutamic acid and derivatives",990366671.9,1054044798,1351344439,1659243971,1215424052,911318773.800001,30.190024011405,30.0628082871051,0.127215724299841,0.684358466024684,0.509385441559508,"stable",0.372477636873672
"p-Hydroxybenzaldehyde","Com_110_pos","p-Hydroxybenzaldehyde","C7 H6 O2",122.03727,2.665,123.04454,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Hydroxybenzaldehydes",126913486.1,100213730.8,173860510.1,464197945.4,405022457.3,1093879793,29.1367995403606,26.9570433780686,2.17975616229191,0.0230473851200848,0.19659218704077,"up",1.55048728504873
"1-(2-methoxy-4-nitrophenyl)pyrrolidine","Com_118_pos","1-(2-methoxy-4-nitrophenyl)pyrrolidine","C11 H14 N2 O3",222.10072,5.253,223.108,"Full match","No results","Full match",NA,NA,NA,NA,39643433.09,55972281.85,33413107.6,37035432.17,4136101.001,10572080.71,23.4853329432763,25.3242328760631,-1.83889993278683,0.176965151242199,0.317047307078808,"stable",1.19336887681586
"4-(trifluoromethyl)nicotinic acid","Com_130_pos","4-(trifluoromethyl)nicotinic acid","C7 H4 F3 N O2",191.01738,1.351,192.02465,"Invalid mass","No results","No results",NA,NA,NA,NA,862048208.8,747151142.600001,755502698.9,727616371.8,927703547.5,508060690.4,29.3827056616288,29.5509599522287,-0.168254290599908,0.577962387420925,0.474660490834159,"stable",0.524335037196398
"LPC 16:0-SN1","Com_142_pos","LPC 16:0-SN1","C24 H50 N O7 P",495.33313,9.52,496.34037,"No results","Full match","Full match",NA,NA,NA,NA,161345118.8,135892128.6,93132809.19,76255642.2499999,207726975.9,84652547.99,26.7165014162924,26.9187491674688,-0.202247751176369,0.72105655399889,0.522430408644024,"stable",0.329065575589069
"UR-144 N-Heptyl analog","Com_152_pos","UR-144 N-Heptyl analog","C23 H33 N O",339.25281,5.501,340.26012,"Invalid mass","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","N-alkylindoles","N-alkylindoles",10261138.04,9417911.79299999,8378830.862,8087076.259,8962605.68200001,9500159.267,23.0740646163453,23.1519935704207,-0.0779289540753467,0.514427488889926,0.454012539984848,"stable",0.576973832126393
"Thiazolidine-4-carboxylic acid","Com_162_pos","Thiazolidine-4-carboxylic acid","C4 H7 N O2 S",133.01994,1.482,134.02721,"No results","Full match","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids and derivatives",83129399.65,65930795.41,49550276.48,120036720.9,16394546.75,85352426.6299999,25.7175140296597,25.9485647930707,-0.231050763410945,0.821562362438644,0.554846459987018,"stable",0.214518795970722
"1-Palmitoylglycerol","Com_168_pos","1-Palmitoylglycerol","C19 H38 O4",330.27734,9.933,353.26658,"Full match","No results","Full match","Lipids and lipid-like molecules","Glycerolipids","Monoradylglycerols","1-monoacylglycerols",92634406.1500001,112819637.5,75174927.78,58792669.47,102348927.4,72890229.1499999,26.179091930454,26.4594120026039,-0.280320072149877,0.389993867307251,0.412836702718866,"stable",0.748127325131581
"Cuminaldehyde","Com_169_pos","Cuminaldehyde","C10 H12 O",148.08912,7.115,149.0964,"Full match","No results","No results","Lipids and lipid-like molecules","Prenol lipids","Monoterpenoids","Aromatic monoterpenoids",12120536.13,19921576.72,10190227.92,11187903.74,14122776.24,13351799.06,23.6124958688604,23.6864872212566,-0.0739913523962201,0.828045459270448,0.556787020824585,"stable",0.204393074031783
"Indole","Com_171_pos","Indole","C8 H7 N",117.05802,5.263,118.0653,"Full match","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","Indoles","Indoles",73906657.03,71838083.1600001,84700743.1699999,175346625.4,156246275.9,314040043.9,27.6104180929211,26.1911059316051,1.419312161316,0.0389333671064569,0.215780370256146,"up",1.55720429559668
"2-Amino-1,3,4-octadecanetriol","Com_186_pos","2-Amino-1,3,4-octadecanetriol","C18 H39 N O3",317.29331,6.909,318.30059,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","1,3-aminoalcohols",40034972.03,161462301.3,31504874.2,95385826.3699999,300256699.9,24514243.5,26.4053365585322,25.8101504314095,0.595186127122737,0.6680906411124,0.503371993263003,"stable",0.387636590530505
"Glycylproline","Com_191_pos","Glycylproline","C7 H12 N2 O3",172.08507,1.505,173.09235,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",174562025.1,226902898.3,111932094.5,66562104.18,6328844.809,8639665.00800001,23.8747508034282,27.2915709401095,-3.41682013668136,0.0755147164305754,0.241142359650519,"stable",1.43431495216836
"1-[(3S)-3-(1,3-Benzoxazol-2-yl)-1-pyrrolidinyl]-3-methoxy-1-propanone","Com_240_pos","1-[(3S)-3-(1,3-Benzoxazol-2-yl)-1-pyrrolidinyl]-3-methoxy-1-propanone","C15 H18 N2 O3",274.13551,5.409,275.14279,"Invalid mass","No results","No results","Organoheterocyclic compounds","Benzoxazoles","Not available","Benzoxazoles",17283682.35,18820296.75,23276932.59,20460437.22,6201280.68899999,15334720.32,23.5735889728036,24.2270303147086,-0.653441341904987,0.334292421434884,0.3905551220598,"stable",0.891238006109149
"Penicillin G","Com_265_pos","Penicillin G","C16 H18 N2 O4 S",334.09918,5.326,335.10645,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",68011329.2099999,63515401.25,71805658.96,93576073.0699999,78917058.8,80665451.7699999,26.32630592726,26.0124896956384,0.313816231621594,0.0342904875908037,0.211721053007972,"up",1.47110570319277
"4-Morpholinepropanesulfonic acid","Com_283_pos","4-Morpholinepropanesulfonic acid","C7 H15 N O4 S",209.0724,1.435,210.07965,"Full match","No results","No results",NA,NA,NA,NA,1014106.156,11302706.76,1350287.94,8878704.17699999,4442049.532,28890536.93,23.3162684779971,21.2489259592921,2.06734251870498,0.207784425181472,0.332089933109453,"stable",1.0380617284132
"Octadecanamine","Com_305_pos","Octadecanamine","C18 H39 N",269.30852,8.894,270.31579,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","Monoalkylamines",8824254.15500001,123069271.7,5393456.222,83019568.71,105877810.2,11583717.29,25.476789361468,24.1035723019296,1.37321705953836,0.475233824549677,0.439849111916138,"stable",0.631060958362767
"Spermidine","Com_308_pos","Spermidine","C7 H19 N3",145.15816,1.185,146.16544,"Full match","No results","Full match","Organic nitrogen compounds","Organonitrogen compounds","Amines","Dialkylamines",214863714.8,211836305.1,316867147.3,360797223.5,418932907.9,213020421.3,28.2450578234213,27.8588413659287,0.386216457492605,0.343695353316651,0.394634972130972,"stable",0.821962739544521
"Picrotin","Com_312_pos","Picrotin","C15 H18 O7",327.12963,6.839,328.1369,"Invalid mass","No results","No results","Organoheterocyclic compounds","Furopyrans","Not available","Furopyrans",90513947.09,85267471.62,198592892.8,274750108.3,53069101,58350392.7200001,26.4977175375541,26.7807892231241,-0.283071685569961,0.764752310896085,0.537085848027155,"stable",0.276319662019289
"N-[2-chloro-6-(trifluoromethoxy)phenyl]-2,2-dimethylpropanamide","Com_318_pos","N-[2-chloro-6-(trifluoromethoxy)phenyl]-2,2-dimethylpropanamide","C12 H13 Cl F3 N O2",295.05933,1.299,296.06661,"Full match","No results","No results",NA,NA,NA,NA,46300539.26,42606206.08,48066778.92,45287117.82,54646857.4,26803789.02,25.2707220691442,25.4425409026423,-0.171818833498058,0.63432710633615,0.490716808258992,"stable",0.453821871729031
"Acipimox","Com_320_pos","Acipimox","C6 H6 N2 O3",154.03583,1.324,155.04303,"Invalid mass","No results","No results",NA,NA,NA,NA,126687003.9,128636494.4,125984676.5,333529965.8,231860243.4,71019056.6700001,27.3945414101475,26.921363692307,0.473177717840464,0.555182173245461,0.467595468802813,"stable",0.56604492306353
"2,4-Dimethylbenzaldehyde","Com_334_pos","2,4-Dimethylbenzaldehyde","C9 H10 O",134.07338,5.892,135.08065,"Full match","No results","No results","Benzenoids","Benzene and substituted derivatives","Benzoyl derivatives","Benzoyl derivatives",28710124.16,49496078.6400001,68021592.2600001,35268035.3,128386925.5,43187918.75,25.790635126978,25.451785523597,0.338849603380947,0.650629970918561,0.49675139633364,"stable",0.41107892400202
"N,N-Diethylethanolamine","Com_352_pos","N,N-Diethylethanolamine","C6 H15 N O",117.1155,2.631,118.12278,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","1,2-aminoalcohols",6655906.52,6550705.353,8034892.195,6032612.516,20193962.29,3725280.305,22.8735632391512,22.7490899350462,0.12447330410501,0.880066659071176,0.571766473747624,"stable",0.14484537765559
"Epinephrine","Com_353_pos","Epinephrine","C9 H13 N O3",183.08985,5.077,184.09712,"Full match","No results","Full match","Benzenoids","Phenols","Benzenediols","Catechols",79097609.0699999,84232518.0899999,97672081.1800001,89051925.23,88487902.71,122212328,26.5573116491696,26.3688158706498,0.188495778519783,0.362934348582403,0.402560172067508,"stable",0.798447100859847
"Phosphocholine","Com_363_pos","Phosphocholine","C5 H14 N O4 P",183.06628,2.354,184.07356,"No results","Full match","No results","Organic nitrogen compounds","Organonitrogen compounds","Quaternary ammonium salts","Phosphocholines",568133131.6,324155067.8,569488413.1,532556292.5,623082285.9,179643811.5,28.5412567487474,28.8129513109205,-0.271694562173074,0.694617733543469,0.513103497279619,"stable",0.362516407242819
"Uridine 5'-monophosphate","Com_364_pos","Uridine 5'-monophosphate","C9 H13 N2 O9 P",324.03619,1.496,347.02543,"No results","Full match","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine ribonucleotides","Pyrimidine ribonucleoside monophosphates",96606731.23,87555809.79,85552602.75,55699708.0299999,57448263.2,34930625.15,25.5216384993072,26.4198761219261,-0.898237622618854,0.0542917474083996,0.227423656927838,"stable",1.50908683939556
"5-(hydroxymethyl)-4-methoxy-2,5-dihydrofuran-2-one","Com_368_pos","5-(hydroxymethyl)-4-methoxy-2,5-dihydrofuran-2-one","C6 H8 O4",166.02466,1.238,167.03194,"Invalid mass","No results","No results",NA,NA,NA,NA,344666126.2,289996283.6,305230698.9,79286278.42,304553663,169570779.3,27.2533338106861,28.2191360922097,-0.965802281523569,0.226373713011265,0.339689410093874,"stable",1.10783274691398
"Corey Lactone Diol","Com_423_pos","Corey Lactone Diol","C8 H12 O4",172.07387,5.048,173.08115,"No results","No results","Full match","Organoheterocyclic compounds","Lactones","Gamma butyrolactones","Gamma butyrolactones",40014954.37,33472076.38,39350366.43,36370146.05,39446198.63,21374017.08,24.8996630217327,25.1601214585538,-0.260458436821168,0.450352221621395,0.432692540206212,"stable",0.70159565220799
"Norbutorphanol","Com_466_pos","Norbutorphanol","C16 H21 N O2",259.16095,6.911,260.16823,"Invalid mass","No results","No results","Benzenoids","Phenanthrenes and derivatives","Not available","Phenanthrenes and derivatives",4536264.566,11954975.42,6470299.94200001,2663407.495,1221408.467,1419910.186,20.667441437011,22.7498607810966,-2.08241934408564,0.0185297277056627,0.186673444454546,"down",1.51999313874859
"8-(1,2-dihydroxy-3-methylbut-3-en-1-yl)-7-methoxy-2H-chromen-2-one","Com_477_pos","8-(1,2-dihydroxy-3-methylbut-3-en-1-yl)-7-methoxy-2H-chromen-2-one","C15 H16 O5",298.07802,1.595,299.08532,"Invalid mass","No results","No results",NA,NA,NA,NA,187530551.8,169091490.7,228193986.3,227647134.9,229987349.8,133026781.7,27.5087816051289,27.5271549209161,-0.0183733157872012,0.95360911535448,0.591294215949651,"stable",0.0540826237094197
"Ornithine","Com_478_pos","Ornithine","C5 H12 N2 O2",132.09008,1.181,133.09737,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids",18179669.98,17609682.64,16075416.11,33843555.6,33851518.67,13080314.17,24.5553296298424,24.0413469980353,0.513982631807153,0.377693987534757,0.408284232386473,"stable",0.832808263559458
"7-{[(2E)-3,7-dimethylocta-2,6-dien-1-yl]oxy}-2H-chromen-2-one","Com_486_pos","7-{[(2E)-3,7-dimethylocta-2,6-dien-1-yl]oxy}-2H-chromen-2-one","C19 H22 O3",320.14265,8.13,343.1319,"Invalid mass","No results","No results",NA,NA,NA,NA,4293696.802,39349184.73,3341234.987,1602491.149,4112894.735,2054395.623,21.1846300927992,22.9785231057878,-1.79389301298868,0.249086973235015,0.347801603069109,"stable",1.02198731997957
