"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_2w_1","OCI_M2_2w_2","OCI_M2_2w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"Indole-3-acrylic acid","Com_17_pos","Indole-3-acrylic acid","C11 H9 N O2",187.06351,5.263,188.07079,"Full match","No results","Full match","Organoheterocyclic compounds","Indoles and derivatives","Indoles","Indoles",3247518934,3471204501,3371064880,3505898254,3809706287,3132195656,31.6928989335509,31.646679084956,0.0462198485949337,0.606844937622432,0.588866213216746,"stable",0.488335403638413
"4-Methoxybenzaldehyde","Com_25_pos","4-Methoxybenzaldehyde","C8 H8 O2",136.05271,5.619,137.05999,"Full match","No results","Full match","Benzenoids","Benzene and substituted derivatives","Benzoyl derivatives","Benzoyl derivatives",39017797.47,32406793.49,52071655.22,33368274.02,31257818.63,38302849.92,25.0268786328482,25.2671389599809,-0.240260327132724,0.167585227534684,0.462879376417731,"stable",0.915863044388081
"5-(6-hydroxy-6-methyloctyl)-2,5-dihydrofuran-2-one","Com_28_pos","5-(6-hydroxy-6-methyloctyl)-2,5-dihydrofuran-2-one","C13 H22 O3",243.18373,6.484,226.18039,"Invalid mass","No results","No results",NA,NA,NA,NA,921644158.200001,512717138,637113105.8,661351279.3,503756706.8,623657063.7,29.1417237084713,29.3200655851423,-0.178341876671023,0.35707532116297,0.515880859463669,"stable",0.584705911447056
"Oleoyl ethylamide","Com_64_pos","Oleoyl ethylamide","C20 H39 N O",309.30342,10.724,310.31069,"Full match","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines",49962800.37,127956746.1,79134025.7400001,97967612.0600001,48982542.13,117968531.6,26.3017975603598,26.2477422639108,0.0540552964490537,0.947617223671981,0.691033978098519,"stable",0.0928473720580768
"ethyl 4-amino-2-(methylsulfanyl)-1,3-thiazole-5-carboxylate","Com_68_pos","ethyl 4-amino-2-(methylsulfanyl)-1,3-thiazole-5-carboxylate","C7 H10 N2 O2 S2",218.01987,1.28,219.02715,"Invalid mass","No results","No results",NA,NA,NA,NA,557425425,454253238.2,523583444.6,558101000.5,490847069.3,648222606.1,29.0661878151662,28.9256564548203,0.140531360345911,0.257283001809245,0.495509478014234,"stable",0.823930685195766
"Methyl palmitate","Com_75_pos","Methyl palmitate","C17 H34 O2",287.28276,7.2,288.29003,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Fatty acid methyl esters",253930836.1,324524267,75506936.62,186818628.3,89846025.42,98006464.45,26.8147960003242,27.4545724438977,-0.639776443573513,0.429325320751559,0.525250003209881,"stable",0.75842087031254
"Acetylcholine","Com_78_pos","Acetylcholine","C7 H15 N O2",145.11051,1.456,146.11779,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Quaternary ammonium salts","Acyl cholines",818801356.5,747558719.400001,740136716.299999,774529624.9,847192470.399999,870543042.6,29.6280666991208,29.5165888204001,0.111477878720649,0.369641968515109,0.517746542460149,"stable",1.18963008092512
"2-[3-methyl-2-(methylimino)-4-oxo-1,3-thiazolan-5-yl]acetic acid","Com_100_pos","2-[3-methyl-2-(methylimino)-4-oxo-1,3-thiazolan-5-yl]acetic acid","C7 H10 N2 O3 S",202.04144,4.947,203.04871,"Full match","No results","No results",NA,NA,NA,NA,332250805.3,309548664.8,386950088.1,306403680.7,268995256.6,303708413.9,28.1239918384393,28.3469535660207,-0.222961727581382,0.0816009431702171,0.38693916286576,"stable",1.32998810167323
"Υ-L-Glutamyl-L-glutamic acid","Com_106_pos","Υ-L-Glutamyl-L-glutamic acid","C10 H16 N2 O7",276.09612,1.608,277.1034,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Glutamic acid and derivatives",1239703604,759384565.599999,1139235010,1109436733,990716809.1,1166844071,30.0170141258533,29.9310072549629,0.0860068708904826,0.642905062008014,0.602766136036423,"stable",0.348837056800876
"p-Hydroxybenzaldehyde","Com_110_pos","p-Hydroxybenzaldehyde","C7 H6 O2",122.03727,2.665,123.04454,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Hydroxybenzaldehydes",476994500.2,458976980.4,455307697.5,608630391.700001,640476726.5,580072858.7,29.1824069728241,28.7885035191601,0.393903453663938,0.0119309530982211,0.282811202018676,"up",1.84114471092613
"1-(2-methoxy-4-nitrophenyl)pyrrolidine","Com_118_pos","1-(2-methoxy-4-nitrophenyl)pyrrolidine","C11 H14 N2 O3",222.10072,5.253,223.108,"Full match","No results","Full match",NA,NA,NA,NA,104364572.1,156080595.5,162245499.3,111148139.4,109067912.4,107917514.4,26.7046379420105,27.0427919922136,-0.338154050203027,0.257146340196929,0.49547227147017,"stable",1.20712639159817
"4-(trifluoromethyl)nicotinic acid","Com_130_pos","4-(trifluoromethyl)nicotinic acid","C7 H4 F3 N O2",191.01738,1.351,192.02465,"Invalid mass","No results","No results",NA,NA,NA,NA,662364010.5,708675339.500001,721632035.099999,632539005.5,684355242.7,688848853.100001,29.3154538651454,29.376762265155,-0.0613084000095085,0.00785886311648783,0.276817217671119,"stable",0.926139293307163
"LPC 16:0-SN1","Com_142_pos","LPC 16:0-SN1","C24 H50 N O7 P",495.33313,9.52,496.34037,"No results","Full match","Full match",NA,NA,NA,NA,21982461.32,31920248.32,19468988.21,39655239.49,40788338.26,35312625.8,25.1987807742797,24.5108309026207,0.68794987165904,0.054271147833523,0.342807660665792,"stable",1.58498784707038
"UR-144 N-Heptyl analog","Com_152_pos","UR-144 N-Heptyl analog","C23 H33 N O",339.25281,5.501,340.26012,"Invalid mass","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","N-alkylindoles","N-alkylindoles",11174231.41,13020210.59,10365300.86,9005942.73500001,7672339.78899999,12482304,23.1823539918568,23.451060123575,-0.268706131718204,0.462924978224586,0.533093857592234,"stable",0.959606414142409
"Thiazolidine-4-carboxylic acid","Com_162_pos","Thiazolidine-4-carboxylic acid","C4 H7 N O2 S",133.01994,1.482,134.02721,"No results","Full match","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids and derivatives",95579752.97,63471342.2299999,123641226.4,133074554.5,108378705.6,72315355.77,26.5956547562655,26.4371294491855,0.158525307079927,0.769789040958333,0.644997942551018,"stable",0.385037641301989
"1-Palmitoylglycerol","Com_168_pos","1-Palmitoylglycerol","C19 H38 O4",330.27734,9.933,353.26658,"Full match","No results","Full match","Lipids and lipid-like molecules","Glycerolipids","Monoradylglycerols","1-monoacylglycerols",67070995.11,75629892.0900001,58072817.47,58570578.76,52330714.27,71894206.18,25.8480665349722,25.9876661966162,-0.139599661643949,0.624832920516561,0.595919463606129,"stable",0.705571102611273
"Cuminaldehyde","Com_169_pos","Cuminaldehyde","C10 H12 O",148.08912,7.115,149.0964,"Full match","No results","No results","Lipids and lipid-like molecules","Prenol lipids","Monoterpenoids","Aromatic monoterpenoids",30440793.77,19284706.08,15125058.87,18708423.88,19510649.45,23837161.84,24.2938840960586,24.3036312956835,-0.00974719962491832,0.982438907881739,0.698685301290582,"stable",0.0292705446178814
"Indole","Com_171_pos","Indole","C8 H7 N",117.05802,5.263,118.0653,"Full match","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","Indoles","Indoles",227553097.8,241275984.2,234654408.1,244709997.8,265686454.8,218438840.9,27.8514338024001,27.8045664626522,0.0468673397479016,0.599109378757017,0.585756745558766,"stable",0.500117009371555
"2-Amino-1,3,4-octadecanetriol","Com_186_pos","2-Amino-1,3,4-octadecanetriol","C18 H39 N O3",317.29331,6.909,318.30059,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","1,3-aminoalcohols",48114812.61,171903167.2,21686957.88,10988668.89,138368187,87826917.74,25.6072033935271,25.7491076725357,-0.141904279008649,0.916711903825784,0.683910203395964,"stable",0.0942442319392371
"Glycylproline","Com_191_pos","Glycylproline","C7 H12 N2 O3",172.08507,1.505,173.09235,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",80754989.15,75963947.7500001,108095140.9,81588940.6700001,48603740.47,82497640.79,26.0380946033848,26.3778620121874,-0.339767408802579,0.218652638349699,0.483930604123002,"stable",0.939532541086619
"1-[(3S)-3-(1,3-Benzoxazol-2-yl)-1-pyrrolidinyl]-3-methoxy-1-propanone","Com_240_pos","1-[(3S)-3-(1,3-Benzoxazol-2-yl)-1-pyrrolidinyl]-3-methoxy-1-propanone","C15 H18 N2 O3",274.13551,5.409,275.14279,"Invalid mass","No results","No results","Organoheterocyclic compounds","Benzoxazoles","Not available","Benzoxazoles",81462281.77,50966797.3800001,76887926.2500001,89101148.26,61431456.51,57158733.24,26.0166285165374,26.0263123291295,-0.00968381259213658,0.967857653039128,0.695527983203712,"stable",0.0314488729501011
"Penicillin G","Com_265_pos","Penicillin G","C16 H18 N2 O4 S",334.09918,5.326,335.10645,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",53402422.15,62907593.16,50792604.41,51350760.85,74348494.59,47722066.59,25.7566118986898,25.7250825960331,0.031529302656768,0.792704984102229,0.651685928638693,"stable",0.135899966906508
"4-Morpholinepropanesulfonic acid","Com_283_pos","4-Morpholinepropanesulfonic acid","C7 H15 N O4 S",209.0724,1.435,210.07965,"Full match","No results","No results",NA,NA,NA,NA,1017716.185,892286.276400001,2293628.009,3355197.396,7495940.58199999,2386102.247,21.9006229124799,20.2844169928005,1.61620591967936,0.204828330023826,0.479104627160549,"stable",1.47450580531662
"Octadecanamine","Com_305_pos","Octadecanamine","C18 H39 N",269.30852,8.894,270.31579,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","Monoalkylamines",5798279.49599999,6536839.42300001,3893324.591,3971781.999,70650943.15,126346307.3,24.9694562503948,22.3333088241433,2.63614742625147,0.252322219707346,0.494136778059944,"stable",1.22065216522481
"Spermidine","Com_308_pos","Spermidine","C7 H19 N3",145.15816,1.185,146.16544,"Full match","No results","Full match","Organic nitrogen compounds","Organonitrogen compounds","Amines","Dialkylamines",125738113.5,171381006.3,214107549.2,166022836.7,276557563.3,116293638.6,27.3810026522488,27.3107463976987,0.0702562545501024,0.897621415416682,0.679343281380039,"stable",0.155559882277521
"Picrotin","Com_312_pos","Picrotin","C15 H18 O7",327.12963,6.839,328.1369,"Invalid mass","No results","No results","Organoheterocyclic compounds","Furopyrans","Not available","Furopyrans",158166789.3,155231535.4,223830868.2,229938320.1,287672412.7,171209868.1,27.7425713090384,27.394850554778,0.347720754260411,0.457609484236763,0.531277794113814,"stable",1.00654067514857
"N-[2-chloro-6-(trifluoromethoxy)phenyl]-2,2-dimethylpropanamide","Com_318_pos","N-[2-chloro-6-(trifluoromethoxy)phenyl]-2,2-dimethylpropanamide","C12 H13 Cl F3 N O2",295.05933,1.299,296.06661,"Full match","No results","No results",NA,NA,NA,NA,123114450.8,113794925.9,94602417.8899999,158597904.8,146984040.3,119069272,27.0663695502771,26.7108865266343,0.355483023642819,0.00111265447902833,0.201100805447241,"up",1.3770455539729
"Acipimox","Com_320_pos","Acipimox","C6 H6 N2 O3",154.03583,1.324,155.04303,"Invalid mass","No results","No results",NA,NA,NA,NA,211421662.1,189733066.2,170134594.1,208595599.5,162498750.1,238334139.9,27.5801324151545,27.4990150427668,0.0811173723877587,0.737668120016392,0.635179239213238,"stable",0.403903521371035
"2,4-Dimethylbenzaldehyde","Com_334_pos","2,4-Dimethylbenzaldehyde","C9 H10 O",134.07338,5.892,135.08065,"Full match","No results","No results","Benzenoids","Benzene and substituted derivatives","Benzoyl derivatives","Benzoyl derivatives",182722289.3,32423818.51,67140216.7899999,192442124,141079664.3,183382463.5,27.3473548788389,26.1321006397588,1.21525423908004,0.181123584228514,0.469414482728256,"stable",1.20358127282536
"N,N-Diethylethanolamine","Com_352_pos","N,N-Diethylethanolamine","C6 H15 N O",117.1155,2.631,118.12278,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","1,2-aminoalcohols",3903218.128,8953133.34000001,4434353.497,5632806.773,2069014.105,4976028.09800001,21.8841659342551,22.3568287509088,-0.472662816653756,0.625325020203868,0.596109021078682,"stable",0.705465178454548
"Epinephrine","Com_353_pos","Epinephrine","C9 H13 N O3",183.08985,5.077,184.09712,"Full match","No results","Full match","Benzenoids","Phenols","Benzenediols","Catechols",55358038.22,57997479.3599999,56154689.1100001,83985313.7600001,97290370.9600001,83580523.9499999,26.3920302970771,25.7515598360829,0.640470460994166,0.00690901841483645,0.274473991434534,"up",1.84173819887091
"Phosphocholine","Com_363_pos","Phosphocholine","C5 H14 N O4 P",183.06628,2.354,184.07356,"No results","Full match","No results","Organic nitrogen compounds","Organonitrogen compounds","Quaternary ammonium salts","Phosphocholines",255600190.8,294674668.3,274751953.7,216491526.1,209001024.4,161203645.4,27.5309930719452,28.0324719916562,-0.501478919710987,0.081756285687139,0.38717439489138,"stable",1.63237084874532
"Uridine 5'-monophosphate","Com_364_pos","Uridine 5'-monophosphate","C9 H13 N2 O9 P",324.03619,1.496,347.02543,"No results","Full match","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine ribonucleotides","Pyrimidine ribonucleoside monophosphates",76022991.2299999,75388476.45,88184283.7,71102675.28,62077498.57,49810408.11,25.8469704973653,26.2472637867098,-0.400293289344493,0.208319967889031,0.480374592273024,"stable",1.45318323104399
"5-(hydroxymethyl)-4-methoxy-2,5-dihydrofuran-2-one","Com_368_pos","5-(hydroxymethyl)-4-methoxy-2,5-dihydrofuran-2-one","C6 H8 O4",166.02466,1.238,167.03194,"Invalid mass","No results","No results",NA,NA,NA,NA,234312108.8,24090269.81,244430398.9,227651327.5,112597370,246302800.9,27.4615687711175,26.7302173216569,0.731351449460604,0.430696735235095,0.525400165136218,"stable",0.568034893399091
"Corey Lactone Diol","Com_423_pos","Corey Lactone Diol","C8 H12 O4",172.07387,5.048,173.08115,"No results","No results","Full match","Organoheterocyclic compounds","Lactones","Gamma butyrolactones","Gamma butyrolactones",80564118.5900001,76756724.42,85283470.0000001,87439166.7,111154131.4,89075659.5800001,26.5060968575112,26.2677289055598,0.238367951951428,0.25028050577547,0.493558294635789,"stable",1.33501158961064
"Norbutorphanol","Com_466_pos","Norbutorphanol","C16 H21 N O2",259.16095,6.911,260.16823,"Invalid mass","No results","No results","Benzenoids","Phenanthrenes and derivatives","Not available","Phenanthrenes and derivatives",11392307.31,3717856.369,8251688.53200001,3951733.518,2952240.265,5969480.70700001,21.9722023148664,22.7479513914026,-0.775749076536201,0.176487528790731,0.467269338537541,"stable",1.07242232179531
"8-(1,2-dihydroxy-3-methylbut-3-en-1-yl)-7-methoxy-2H-chromen-2-one","Com_477_pos","8-(1,2-dihydroxy-3-methylbut-3-en-1-yl)-7-methoxy-2H-chromen-2-one","C15 H16 O5",298.07802,1.595,299.08532,"Invalid mass","No results","No results",NA,NA,NA,NA,172696537.1,150044919.1,194841700.7,175713458.4,186114912.4,173707723.6,27.4107848436235,27.3540701263926,0.0567147172308822,0.721774014571584,0.630117081808685,"stable",0.459606365278377
"Ornithine","Com_478_pos","Ornithine","C5 H12 N2 O2",132.09008,1.181,133.09737,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids",36162998.61,33482282.45,40118688.79,34727577.6,30713838.56,36556691.18,25.0151986988845,25.120892211825,-0.105693512940551,0.0471244009742774,0.327705133614621,"stable",0.842765873609428
