"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","MV4_11_WT_1","MV4_11_WT_2","MV4_11_WT_3","MV4_11_2w_1","MV4_11_2w_2","MV4_11_2w_3","MV4_11_6w_1","MV4_11_6w_2","MV4_11_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"Pyridoxal 5'-phosphate","Com_1358_pos","Pyridoxal 5'-phosphate","C8 H10 N O6 P",247.02489,2.44,248.03217,"Full match","Full match","Full match","Organoheterocyclic compounds","Pyridines and derivatives","Pyridine carboxaldehydes","Pyridoxals and derivatives",44347958.71,41347661.5,24865998.08,68502361.29,68479266.5400001,64325190.6299999,24009760.01,56028359.66,36949250.99,25.5655846898585,25.0904459232779,0.475138766580596,0.243016651382002,0.413749866177852,"stable",0.897489479299575
"α-Aspartylphenylalanine","Com_1596_pos","α-Aspartylphenylalanine","C13 H16 N2 O5",280.10637,5.357,281.11365,"Full match","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",18473150.23,20942783.64,17203250.55,24668646.85,20563273.56,19324088.96,10522574.65,19182223.46,15857076.49,24.0820855717656,24.1650181011515,-0.0829325293859284,0.678570854768496,0.661674126785548,"stable",0.266606949795
"L-Kynurenine","Com_1677_pos","L-Kynurenine","C10 H12 N2 O3",208.08507,4.839,209.09235,"Full match","Full match","Full match","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Alkyl-phenylketones",13084013.79,17237255.52,12111391.88,17119532,14210878.2,13612293.09,32136535.73,15061981.18,16291450.41,24.0379616827549,23.7367299804051,0.301231702349767,0.256666229333578,0.425325453423276,"stable",0.805635864641419
"Adenosine 3'5'-cyclic monophosphate","Com_2859_pos","Adenosine 3'5'-cyclic monophosphate","C10 H12 N5 O6 P",329.05283,3.735,330.06011,"Full match","Full match","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Cyclic purine nucleotides","3',5'-cyclic purine nucleotides",5957671.591,10978158.83,9301430.74200001,14470661.61,12255137.87,14562623.92,19938990.95,9093274.935,10665146.91,23.6401893381883,23.0144903890534,0.625698949134918,0.120870057250467,0.287251754922018,"stable",1.39060798219572
"Riboflavin","Com_2948_pos","Riboflavin","C17 H20 N4 O6",376.139,5.398,377.14627,"Full match","Full match","Full match","Organoheterocyclic compounds","Pteridines and derivatives","Alloxazines and isoalloxazines","Flavins",8887894.852,11535612.58,9254402.51899999,9356729.18900001,8892388.488,6774522.534,3447427.35,6972631.267,8797932.401,22.7420823027636,23.2282366733516,-0.486154370587951,0.0926639943924881,0.256683902037407,"stable",1.075206942248
"Cytidine","Com_3805_pos","Cytidine","C9 H13 N3 O5",243.08581,1.658,244.0931,"Full match","Full match","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleosides","Not available","Pyrimidine nucleosides",16045203.36,16850339.82,11962335.25,23500553.7,11418210.36,23949529.67,1264097.765,19346502.38,14735129.15,23.4554201714131,23.8179696031036,-0.362549431690518,0.612977970642448,0.638556337998699,"stable",0.30978899399175
"Indole-3-acrylic acid","Com_17_pos","Indole-3-acrylic acid","C11 H9 N O2",187.06351,5.263,188.07079,"Full match","No results","Full match","Organoheterocyclic compounds","Indoles and derivatives","Indoles","Indoles",2897769532,2898730148,2684792284,3450453722,3053421532,3235198011,4512872403,3098688247,3753968828,31.6982173779629,31.3957443096429,0.302473068320001,0.0168943247130123,0.119382057155838,"up",1.46400478382861
"4-Methoxybenzaldehyde","Com_25_pos","4-Methoxybenzaldehyde","C8 H8 O2",136.05271,5.619,137.05999,"Full match","No results","Full match","Benzenoids","Benzene and substituted derivatives","Benzoyl derivatives","Benzoyl derivatives",34049862.77,27435418.54,574174965.8,34080968.49,51775372.97,32726068.62,43656902.03,36081792.28,2142768717,26.1822442919084,26.2758656954213,-0.09362140351287,0.959060879673902,0.734335013254871,"stable",0.0462748920049251
"5-(6-hydroxy-6-methyloctyl)-2,5-dihydrofuran-2-one","Com_28_pos","5-(6-hydroxy-6-methyloctyl)-2,5-dihydrofuran-2-one","C13 H22 O3",243.18373,6.484,226.18039,"Invalid mass","No results","No results",NA,NA,NA,NA,817934875.4,1717211514,1102660048,771964181.9,1125715440,2369896834,953205723,1527098164,1387482161,30.2400851546683,30.1077240905715,0.13236106409682,0.748886431721312,0.683382880359624,"stable",0.277574025783615
"Oleoyl ethylamide","Com_64_pos","Oleoyl ethylamide","C20 H39 N O",309.30342,10.724,310.31069,"Full match","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines",76534731.3499999,65717054.4799999,134607997,102347202.6,115950448,109852316.1,161389848,309695423.8,683907412.1,27.4883824713347,26.3878548725142,1.10052759882057,0.0830536089018412,0.245718534907186,"stable",1.15433723759165
"ethyl 4-amino-2-(methylsulfanyl)-1,3-thiazole-5-carboxylate","Com_68_pos","ethyl 4-amino-2-(methylsulfanyl)-1,3-thiazole-5-carboxylate","C7 H10 N2 O2 S2",218.01987,1.28,219.02715,"Invalid mass","No results","No results",NA,NA,NA,NA,1077250142,1059791918,935131868.500001,1060482659,990575111.800001,912031922.3,342149886.7,947273166.6,740494027.499999,29.5439075769491,29.9288115361809,-0.38490395923181,0.188703115294025,0.360629461145708,"stable",0.815337525364938
"Methyl palmitate","Com_75_pos","Methyl palmitate","C17 H34 O2",287.28276,7.2,288.29003,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Fatty acid methyl esters",304616425.3,60165121.83,343054096.9,320455077.8,56809853.4999999,438064657.2,754171195,717443728.900001,95689465.72,28.0237028902796,27.4595678007829,0.564135089496698,0.609241237927919,0.637143862704883,"stable",0.433513761981166
"Acetylcholine","Com_78_pos","Acetylcholine","C7 H15 N O2",145.11051,1.456,146.11779,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Quaternary ammonium salts","Acyl cholines",355196357.9,348333620.3,310720375.1,551559023,462700749.5,484832701.7,284063142.1,528553698.6,324672048.7,28.6684791946325,28.3303258794978,0.338153315134765,0.095601174163642,0.260331206650088,"stable",1.04297577597042
"2-[3-methyl-2-(methylimino)-4-oxo-1,3-thiazolan-5-yl]acetic acid","Com_100_pos","2-[3-methyl-2-(methylimino)-4-oxo-1,3-thiazolan-5-yl]acetic acid","C7 H10 N2 O3 S",202.04144,4.947,203.04871,"Full match","No results","No results",NA,NA,NA,NA,116267375.5,168945630.8,118961598.4,128900020,147979634.4,70778069.7,68916541.82,65279507.1,95160435.3199999,26.4436053440197,26.9835918633044,-0.539986519284692,0.0889286959986341,0.251947732949573,"stable",1.18487603112462
"Υ-L-Glutamyl-L-glutamic acid","Com_106_pos","Υ-L-Glutamyl-L-glutamic acid","C10 H16 N2 O7",276.09612,1.608,277.1034,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Glutamic acid and derivatives",1212904170,1105422402,983683218.199999,821164319.1,1121219102,773995798.500001,911318773.800001,1052884896,999355808.9,29.8057952646264,30.0304625271911,-0.224667262564729,0.118950725822525,0.285449785369314,"stable",1.16492161676297
"p-Hydroxybenzaldehyde","Com_110_pos","p-Hydroxybenzaldehyde","C7 H6 O2",122.03727,2.665,123.04454,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Hydroxybenzaldehydes",672191156.600001,549823789.400001,541892521.9,703048164.2,654961774.4,674726490.600001,1093879793,673947459.299999,837609905.399999,29.5003637545504,29.1240406359055,0.376323118644887,0.0480995537605462,0.19318094898441,"up",1.35380675424285
"1-(2-methoxy-4-nitrophenyl)pyrrolidine","Com_118_pos","1-(2-methoxy-4-nitrophenyl)pyrrolidine","C11 H14 N2 O3",222.10072,5.253,223.108,"Full match","No results","Full match",NA,NA,NA,NA,13128978.65,40996078.16,181951485.4,187699586.5,99744437.64,39146144.9,10572080.71,32236380.97,317708866.2,25.9661704598546,25.4580708357918,0.508099624062741,0.721079747103396,0.675139715915633,"stable",0.323813535994953
"4-(trifluoromethyl)nicotinic acid","Com_130_pos","4-(trifluoromethyl)nicotinic acid","C7 H4 F3 N O2",191.01738,1.351,192.02465,"Invalid mass","No results","No results",NA,NA,NA,NA,399879780.3,420734577.2,365985688.5,546341600.399999,559433505.5,589754550,508060690.4,615257473.3,466187592.7,29.0222558115782,28.5568460778593,0.465409733718818,0.00161833256395411,0.0363377012278031,"up",1.94737195298353
"LPC 16:0-SN1","Com_142_pos","LPC 16:0-SN1","C24 H50 N O7 P",495.33313,9.52,496.34037,"No results","Full match","Full match",NA,NA,NA,NA,51173889.36,76973411.87,146594448.9,130696825.3,82656629.9399999,97498982.5500001,84652547.99,150428125.2,321157093.8,26.9265688434961,26.3113388814818,0.615229962014297,0.31492452407893,0.475795864922298,"stable",0.892982932606122
"UR-144 N-Heptyl analog","Com_152_pos","UR-144 N-Heptyl analog","C23 H33 N O",339.25281,5.501,340.26012,"Invalid mass","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","N-alkylindoles","N-alkylindoles",7245324.826,5885749.999,125763173.8,7192536.075,7299568.48699999,8916010.73899999,9500159.267,7397944.14700001,97424990.6000001,23.5335695990783,24.0611826880899,-0.527613089011538,0.757602587609701,0.68588130872076,"stable",0.339250667496494
"Thiazolidine-4-carboxylic acid","Com_162_pos","Thiazolidine-4-carboxylic acid","C4 H7 N O2 S",133.01994,1.482,134.02721,"No results","Full match","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids and derivatives",89652784.8400001,70463368.84,80380909.82,104561652.8,52452850.31,48296904.64,85352426.6299999,91668343.6999999,142083267.6,26.2814557283665,26.2495215829148,0.0319341454517215,0.907246822967311,0.723359853210288,"stable",0.073671296500575
"1-Palmitoylglycerol","Com_168_pos","1-Palmitoylglycerol","C19 H38 O4",330.27734,9.933,353.26658,"Full match","No results","Full match","Lipids and lipid-like molecules","Glycerolipids","Monoradylglycerols","1-monoacylglycerols",111804355.1,81015219.74,301689844.7,55931688.78,49357283.19,46429287.58,72890229.1499999,68901959.02,127173501.6,25.9736567724764,27.0588605550171,-1.08520378254072,0.187643209445971,0.359463080799009,"stable",1.42068504054702
"Cuminaldehyde","Com_169_pos","Cuminaldehyde","C10 H12 O",148.08912,7.115,149.0964,"Full match","No results","No results","Lipids and lipid-like molecules","Prenol lipids","Monoterpenoids","Aromatic monoterpenoids",298139251.3,254047850.9,533002788.8,8653024.585,11135564.6,7618940.602,13351799.06,7916477.24399999,13648917.11,23.2673074246248,28.3538346478034,-5.0865272231786,0.000851687406939543,0.0234372846435843,"down",2.1858345480312
"Indole","Com_171_pos","Indole","C8 H7 N",117.05802,5.263,118.0653,"Full match","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","Indoles","Indoles",204520499.5,201889011.9,188527616.7,244566883.2,218918322.6,230013146.8,314040043.9,226505458.4,263509632,27.883872782245,27.5622859993051,0.321586782939924,0.00833978518554124,0.0843267667603968,"up",1.59177175428569
"2-Amino-1,3,4-octadecanetriol","Com_186_pos","2-Amino-1,3,4-octadecanetriol","C18 H39 N O3",317.29331,6.909,318.30059,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","1,3-aminoalcohols",51940447.07,107913636.7,100911670.8,22658301.62,121620723.5,29969687.58,24514243.5,45565694.62,111293980.2,25.4744521475608,26.3013916121191,-0.826939464558269,0.181245438940087,0.352302179738691,"stable",0.92188434378376
"Glycylproline","Com_191_pos","Glycylproline","C7 H12 N2 O3",172.08507,1.505,173.09235,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",12393926.2,29616342.55,161139849.3,136769981.6,101850467.3,30162459.63,8639665.00800001,25191727.81,204463666.9,25.6185940707141,25.2155860562674,0.403008014446765,0.772600661661267,0.690089345426302,"stable",0.265369394930432
"1-[(3S)-3-(1,3-Benzoxazol-2-yl)-1-pyrrolidinyl]-3-methoxy-1-propanone","Com_240_pos","1-[(3S)-3-(1,3-Benzoxazol-2-yl)-1-pyrrolidinyl]-3-methoxy-1-propanone","C15 H18 N2 O3",274.13551,5.409,275.14279,"Invalid mass","No results","No results","Organoheterocyclic compounds","Benzoxazoles","Not available","Benzoxazoles",12741506.41,11446293.87,92064466.1700001,24443879.78,19811381.42,13007908.48,15334720.32,15668580.82,163896957.2,24.5792608837815,24.5025169437836,0.0767439399978862,0.949484702557676,0.732372689508984,"stable",0.0619161292301731
"Penicillin G","Com_265_pos","Penicillin G","C16 H18 N2 O4 S",334.09918,5.326,335.10645,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",143015297,155523558.5,151475061.3,176280850.4,149712781.1,132953565.4,80665451.7699999,136608594.4,154776627.2,27.0056338114253,27.1595523892949,-0.153918577869607,0.385655683432995,0.526405331821204,"stable",0.533162267336423
"4-Morpholinepropanesulfonic acid","Com_283_pos","4-Morpholinepropanesulfonic acid","C7 H15 N O4 S",209.0724,1.435,210.07965,"Full match","No results","No results",NA,NA,NA,NA,5303689.077,21608466.73,224998332.6,19290859.56,9444024.42100001,67026987.62,28890536.93,23230151.82,223380952.3,25.0598571756968,24.816332403619,0.243524772077809,0.896464444110969,0.720960973445277,"stable",0.144598014697252
"Octadecanamine","Com_305_pos","Octadecanamine","C18 H39 N",269.30852,8.894,270.31579,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","Monoalkylamines",2517152.706,67295911.83,5686113.791,4880154.37900001,73046970.4400001,4685027.272,11583717.29,6537542.987,121432087.7,23.9103214981642,23.2354627934728,0.674858704691314,0.707430437752581,0.670934352006124,"stable",0.36024468951898
"Spermidine","Com_308_pos","Spermidine","C7 H19 N3",145.15816,1.185,146.16544,"Full match","No results","Full match","Organic nitrogen compounds","Organonitrogen compounds","Amines","Dialkylamines",46546949.4099999,143409555.2,53281807.08,247303692.8,74879925.54,412552584.4,213020421.3,351268356.8,85591998.8000001,27.5108624112171,26.0782962907938,1.43256612042326,0.0859085168270663,0.248812947064291,"stable",1.35165746865273
"Picrotin","Com_312_pos","Picrotin","C15 H18 O7",327.12963,6.839,328.1369,"Invalid mass","No results","No results","Organoheterocyclic compounds","Furopyrans","Not available","Furopyrans",48012347.08,24408194.98,46151836.38,83728322.7200001,108870103.9,43537084.65,58350392.7200001,72147669.79,113815952,26.1763004139052,25.1725497066503,1.00375070725487,0.059356806481711,0.213778681850029,"stable",1.5636079687851
"N-[2-chloro-6-(trifluoromethoxy)phenyl]-2,2-dimethylpropanamide","Com_318_pos","N-[2-chloro-6-(trifluoromethoxy)phenyl]-2,2-dimethylpropanamide","C12 H13 Cl F3 N O2",295.05933,1.299,296.06661,"Full match","No results","No results",NA,NA,NA,NA,58251845.5199999,53823255.21,51195827.66,47151269.46,44016137.54,37471705.83,26803789.02,32894021.23,35180370.2,25.1261906354812,25.695683212078,-0.569492576596794,0.00407605303158826,0.0575602547484773,"down",1.69952920741658
"Acipimox","Com_320_pos","Acipimox","C6 H6 N2 O3",154.03583,1.324,155.04303,"Invalid mass","No results","No results",NA,NA,NA,NA,50903506.57,47052952.86,52108216.2899999,43094643.18,45775199.14,43023917.26,71019056.6700001,47027814.84,55352233.96,25.5764259369373,25.5746837231136,0.00174221382376771,0.989144800221336,0.740316738347616,"stable",0.00855323309931541
"2,4-Dimethylbenzaldehyde","Com_334_pos","2,4-Dimethylbenzaldehyde","C9 H10 O",134.07338,5.892,135.08065,"Full match","No results","No results","Benzenoids","Benzene and substituted derivatives","Benzoyl derivatives","Benzoyl derivatives",47030701.01,28328439.12,59069317.61,34732739.79,35791252.64,29869450.09,43187918.75,27063064.18,26366982.06,24.9468732263575,25.3529176288979,-0.406044402540427,0.323856379241931,0.482775535289812,"stable",1.11900067212959
"N,N-Diethylethanolamine","Com_352_pos","N,N-Diethylethanolamine","C6 H15 N O",117.1155,2.631,118.12278,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","1,2-aminoalcohols",4160378.999,1827677.368,4637516.49099999,5603844.818,7295727.67799999,3695621.911,3725280.305,5822910.938,3169328.616,22.1553273765189,21.6449281666502,0.510399209868716,0.356787263210195,0.506978153531124,"stable",0.969355228155998
