"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","MV4_11_WT_1","MV4_11_WT_2","MV4_11_WT_3","MV4_11_6w_1","MV4_11_6w_2","MV4_11_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"Indole-3-acrylic acid","Com_17_pos","Indole-3-acrylic acid","C11 H9 N O2",187.06351,5.263,188.07079,"Full match","No results","Full match","Organoheterocyclic compounds","Indoles and derivatives","Indoles","Indoles",2897769532,2898730148,2684792284,4512872403,3098688247,3753968828,31.8020596120801,31.3957443096429,0.406315302437211,0.128159874753371,0.245378219266891,"stable",1.45151988535928
"4-Methoxybenzaldehyde","Com_25_pos","4-Methoxybenzaldehyde","C8 H8 O2",136.05271,5.619,137.05999,"Full match","No results","Full match","Benzenoids","Benzene and substituted derivatives","Benzoyl derivatives","Benzoyl derivatives",34049862.77,27435418.54,574174965.8,43656902.03,36081792.28,2142768717,27.1604343606917,26.2758656954213,0.884568665270361,0.223628961924721,0.287516877188453,"stable",0.337711204345751
"5-(6-hydroxy-6-methyloctyl)-2,5-dihydrofuran-2-one","Com_28_pos","5-(6-hydroxy-6-methyloctyl)-2,5-dihydrofuran-2-one","C13 H22 O3",243.18373,6.484,226.18039,"Invalid mass","No results","No results",NA,NA,NA,NA,817934875.4,1717211514,1102660048,953205723,1527098164,1387482161,30.2353933689216,30.1077240905715,0.127669278350091,0.4890327403079,0.371698977576006,"stable",0.311729429643283
"Oleoyl ethylamide","Com_64_pos","Oleoyl ethylamide","C20 H39 N O",309.30342,10.724,310.31069,"Full match","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines",76534731.3499999,65717054.4799999,134607997,161389848,309695423.8,683907412.1,28.2738250661738,26.3878548725142,1.88597019365961,0.0433543098652627,0.225157920762226,"up",1.50200875999255
"ethyl 4-amino-2-(methylsulfanyl)-1,3-thiazole-5-carboxylate","Com_68_pos","ethyl 4-amino-2-(methylsulfanyl)-1,3-thiazole-5-carboxylate","C7 H10 N2 O2 S2",218.01987,1.28,219.02715,"Invalid mass","No results","No results",NA,NA,NA,NA,1077250142,1059791918,935131868.500001,342149886.7,947273166.6,740494027.499999,29.2110571213987,29.9288115361809,-0.717754414782192,0.26712066352295,0.306970879875513,"stable",1.15871829247185
"Methyl palmitate","Com_75_pos","Methyl palmitate","C17 H34 O2",287.28276,7.2,288.29003,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Fatty acid methyl esters",304616425.3,60165121.83,343054096.9,754171195,717443728.900001,95689465.72,28.4734880075719,27.4595678007829,1.01392020678907,0.584802804679785,0.39523776220852,"stable",0.685319006096647
"Acetylcholine","Com_78_pos","Acetylcholine","C7 H15 N O2",145.11051,1.456,146.11779,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Quaternary ammonium salts","Acyl cholines",355196357.9,348333620.3,310720375.1,284063142.1,528553698.6,324672048.7,28.4445063883186,28.3303258794978,0.114180508820791,0.711484792836685,0.44223912433493,"stable",0.371395096523925
"2-[3-methyl-2-(methylimino)-4-oxo-1,3-thiazolan-5-yl]acetic acid","Com_100_pos","2-[3-methyl-2-(methylimino)-4-oxo-1,3-thiazolan-5-yl]acetic acid","C7 H10 N2 O3 S",202.04144,4.947,203.04871,"Full match","No results","No results",NA,NA,NA,NA,116267375.5,168945630.8,118961598.4,68916541.82,65279507.1,95160435.3199999,26.1674441127695,26.9835918633044,-0.816147750534853,0.115633926547528,0.241205774351889,"stable",1.59004885323584
"Υ-L-Glutamyl-L-glutamic acid","Com_106_pos","Υ-L-Glutamyl-L-glutamic acid","C10 H16 N2 O7",276.09612,1.608,277.1034,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Glutamic acid and derivatives",1212904170,1105422402,983683218.199999,911318773.800001,1052884896,999355808.9,29.877168103525,30.0304625271911,-0.153294423666114,0.366314090400345,0.341612792882305,"stable",1.08114946261594
"p-Hydroxybenzaldehyde","Com_110_pos","p-Hydroxybenzaldehyde","C7 H6 O2",122.03727,2.665,123.04454,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Hydroxybenzaldehydes",672191156.600001,549823789.400001,541892521.9,1093879793,673947459.299999,837609905.399999,29.66552373591,29.1240406359055,0.54148310000453,0.0499258038208079,0.22689670847036,"up",1.4223478891879
"1-(2-methoxy-4-nitrophenyl)pyrrolidine","Com_118_pos","1-(2-methoxy-4-nitrophenyl)pyrrolidine","C11 H14 N2 O3",222.10072,5.253,223.108,"Full match","No results","Full match",NA,NA,NA,NA,13128978.65,40996078.16,181951485.4,10572080.71,32236380.97,317708866.2,25.5063575237457,25.4580708357918,0.0482866879538193,0.910053283764631,0.503517321038519,"stable",0.0246262779802712
"4-(trifluoromethyl)nicotinic acid","Com_130_pos","4-(trifluoromethyl)nicotinic acid","C7 H4 F3 N O2",191.01738,1.351,192.02465,"Invalid mass","No results","No results",NA,NA,NA,NA,399879780.3,420734577.2,365985688.5,508060690.4,615257473.3,466187592.7,28.9711253356463,28.5568460778593,0.414279257786983,0.0251784722767729,0.216077854432733,"up",1.561011464031
"LPC 16:0-SN1","Com_142_pos","LPC 16:0-SN1","C24 H50 N O7 P",495.33313,9.52,496.34037,"No results","Full match","Full match",NA,NA,NA,NA,51173889.36,76973411.87,146594448.9,84652547.99,150428125.2,321157093.8,27.2527510561466,26.3113388814818,0.941412174664759,0.0152687087797704,0.2033805913186,"up",1.02191779793355
"UR-144 N-Heptyl analog","Com_152_pos","UR-144 N-Heptyl analog","C23 H33 N O",339.25281,5.501,340.26012,"Invalid mass","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","N-alkylindoles","N-alkylindoles",7245324.826,5885749.999,125763173.8,9500159.267,7397944.14700001,97424990.6000001,24.1786672661492,24.0611826880899,0.117484578059329,0.677169997988287,0.430083302462113,"stable",0.0586657997520698
"Thiazolidine-4-carboxylic acid","Com_162_pos","Thiazolidine-4-carboxylic acid","C4 H7 N O2 S",133.01994,1.482,134.02721,"No results","Full match","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids and derivatives",89652784.8400001,70463368.84,80380909.82,85352426.6299999,91668343.6999999,142083267.6,26.6263368435685,26.2495215829148,0.376815260653753,0.28120715082648,0.312839505553795,"stable",1.11189347664725
"1-Palmitoylglycerol","Com_168_pos","1-Palmitoylglycerol","C19 H38 O4",330.27734,9.933,353.26658,"Full match","No results","Full match","Lipids and lipid-like molecules","Glycerolipids","Monoradylglycerols","1-monoacylglycerols",111804355.1,81015219.74,301689844.7,72890229.1499999,68901959.02,127173501.6,26.3598288738842,27.0588605550171,-0.69903168113289,0.141432494773368,0.24911139667265,"stable",0.890867691885113
"Cuminaldehyde","Com_169_pos","Cuminaldehyde","C10 H12 O",148.08912,7.115,149.0964,"Full match","No results","No results","Lipids and lipid-like molecules","Prenol lipids","Monoterpenoids","Aromatic monoterpenoids",298139251.3,254047850.9,533002788.8,13351799.06,7916477.24399999,13648917.11,23.4297470424131,28.3538346478034,-4.92408760539029,0.00229307071221017,0.134393207054369,"down",1.82575238843718
"Indole","Com_171_pos","Indole","C8 H7 N",117.05802,5.263,118.0653,"Full match","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","Indoles","Indoles",204520499.5,201889011.9,188527616.7,314040043.9,226505458.4,263509632,27.9848747745637,27.5622859993051,0.422588775258635,0.0877089396816057,0.231989420427695,"stable",1.53999930366052
"2-Amino-1,3,4-octadecanetriol","Com_186_pos","2-Amino-1,3,4-octadecanetriol","C18 H39 N O3",317.29331,6.909,318.30059,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","1,3-aminoalcohols",51940447.07,107913636.7,100911670.8,24514243.5,45565694.62,111293980.2,25.5727873166835,26.3013916121191,-0.728604295435588,0.237686227550482,0.294291536878258,"stable",0.838255884644445
"Glycylproline","Com_191_pos","Glycylproline","C7 H12 N2 O3",172.08507,1.505,173.09235,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",12393926.2,29616342.55,161139849.3,8639665.00800001,25191727.81,204463666.9,25.0787533139566,25.2155860562674,-0.136832742310808,0.644127522894103,0.417866715917599,"stable",0.0733504991846832
"1-[(3S)-3-(1,3-Benzoxazol-2-yl)-1-pyrrolidinyl]-3-methoxy-1-propanone","Com_240_pos","1-[(3S)-3-(1,3-Benzoxazol-2-yl)-1-pyrrolidinyl]-3-methoxy-1-propanone","C15 H18 N2 O3",274.13551,5.409,275.14279,"Invalid mass","No results","No results","Organoheterocyclic compounds","Benzoxazoles","Not available","Benzoxazoles",12741506.41,11446293.87,92064466.1700001,15334720.32,15668580.82,163896957.2,25.0199611754525,24.5025169437836,0.517444231668829,0.0895274793700509,0.232129264578315,"stable",0.315195990581532
"Penicillin G","Com_265_pos","Penicillin G","C16 H18 N2 O4 S",334.09918,5.326,335.10645,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",143015297,155523558.5,151475061.3,80665451.7699999,136608594.4,154776627.2,26.8321776575983,27.1595523892949,-0.327374731696548,0.331045753699689,0.330899515101929,"stable",0.909321361715038
"4-Morpholinepropanesulfonic acid","Com_283_pos","4-Morpholinepropanesulfonic acid","C7 H15 N O4 S",209.0724,1.435,210.07965,"Full match","No results","No results",NA,NA,NA,NA,5303689.077,21608466.73,224998332.6,28890536.93,23230151.82,223380952.3,25.6628399531398,24.816332403619,0.846507549520798,0.401010317337978,0.350837705119838,"stable",0.404773013465708
"Octadecanamine","Com_305_pos","Octadecanamine","C18 H39 N",269.30852,8.894,270.31579,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","Monoalkylamines",2517152.706,67295911.83,5686113.791,11583717.29,6537542.987,121432087.7,24.320495504542,23.2354627934728,1.08503271106911,0.685333937170539,0.433023117356606,"stable",0.50288820638817
"Spermidine","Com_308_pos","Spermidine","C7 H19 N3",145.15816,1.185,146.16544,"Full match","No results","Full match","Organic nitrogen compounds","Organonitrogen compounds","Amines","Dialkylamines",46546949.4099999,143409555.2,53281807.08,213020421.3,351268356.8,85591998.8000001,27.4684624944844,26.0782962907938,1.39016620369061,0.0868300953284638,0.231919801472259,"stable",1.22664667287623
"Picrotin","Com_312_pos","Picrotin","C15 H18 O7",327.12963,6.839,328.1369,"Invalid mass","No results","No results","Organoheterocyclic compounds","Furopyrans","Not available","Furopyrans",48012347.08,24408194.98,46151836.38,58350392.7200001,72147669.79,113815952,26.2216053424351,25.1725497066503,1.04905563578478,0.115467811561414,0.24114541800334,"stable",1.43806440182309
"N-[2-chloro-6-(trifluoromethoxy)phenyl]-2,2-dimethylpropanamide","Com_318_pos","N-[2-chloro-6-(trifluoromethoxy)phenyl]-2,2-dimethylpropanamide","C12 H13 Cl F3 N O2",295.05933,1.299,296.06661,"Full match","No results","No results",NA,NA,NA,NA,58251845.5199999,53823255.21,51195827.66,26803789.02,32894021.23,35180370.2,24.9051743329734,25.695683212078,-0.79050887910455,0.0441122220213602,0.225383342325555,"down",1.75890408423378
"Acipimox","Com_320_pos","Acipimox","C6 H6 N2 O3",154.03583,1.324,155.04303,"Invalid mass","No results","No results",NA,NA,NA,NA,50903506.57,47052952.86,52108216.2899999,71019056.6700001,47027814.84,55352233.96,25.7636173441874,25.5746837231136,0.188933621073851,0.329803540453036,0.330494042640163,"stable",0.865768816612884
"2,4-Dimethylbenzaldehyde","Com_334_pos","2,4-Dimethylbenzaldehyde","C9 H10 O",134.07338,5.892,135.08065,"Full match","No results","No results","Benzenoids","Benzene and substituted derivatives","Benzoyl derivatives","Benzoyl derivatives",47030701.01,28328439.12,59069317.61,43187918.75,27063064.18,26366982.06,24.9020584778415,25.3529176288979,-0.450859151056459,0.333700531305569,0.331759223440123,"stable",0.927520277527695
"N,N-Diethylethanolamine","Com_352_pos","N,N-Diethylethanolamine","C6 H15 N O",117.1155,2.631,118.12278,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","1,2-aminoalcohols",4160378.999,1827677.368,4637516.49099999,3725280.305,5822910.938,3169328.616,21.9659908332548,21.6449281666502,0.321062666604551,0.685256334099207,0.432995315461477,"stable",0.567268432047452
"Epinephrine","Com_353_pos","Epinephrine","C9 H13 N O3",183.08985,5.077,184.09712,"Full match","No results","Full match","Benzenoids","Phenols","Benzenediols","Catechols",134254650.5,145443043.6,136957916.7,122212328,115482011.1,77763862.6899999,26.6201680081043,27.0484777658913,-0.428309757787055,0.168448566689051,0.25668547720206,"stable",1.32788427798331
"Phosphocholine","Com_363_pos","Phosphocholine","C5 H14 N O4 P",183.06628,2.354,184.07356,"No results","Full match","No results","Organic nitrogen compounds","Organonitrogen compounds","Quaternary ammonium salts","Phosphocholines",632525978.2,678375486.000001,444045861.999999,179643811.5,568209833.6,347892747.4,28.2921599723328,29.1000639122139,-0.807903939881175,0.250645783041144,0.300107995015419,"stable",1.13963640391069
"Uridine 5'-monophosphate","Com_364_pos","Uridine 5'-monophosphate","C9 H13 N2 O9 P",324.03619,1.496,347.02543,"No results","Full match","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine ribonucleotides","Pyrimidine ribonucleoside monophosphates",64833028.2100001,64425627.0599999,59790642.74,34930625.15,151244200.4,112359373.3,26.3246129832913,25.9082577820103,0.416355201280986,0.593045917225481,0.397914618987863,"stable",0.567559839870464
"5-(hydroxymethyl)-4-methoxy-2,5-dihydrofuran-2-one","Com_368_pos","5-(hydroxymethyl)-4-methoxy-2,5-dihydrofuran-2-one","C6 H8 O4",166.02466,1.238,167.03194,"Invalid mass","No results","No results",NA,NA,NA,NA,167925058.7,170185421.3,150256325.9,169570779.3,172124265.9,124251767.3,27.194959578231,27.2762083323562,-0.0812487541252302,0.488277117903252,0.371541492616543,"stable",0.44643486678344
"Corey Lactone Diol","Com_423_pos","Corey Lactone Diol","C8 H12 O4",172.07387,5.048,173.08115,"No results","No results","Full match","Organoheterocyclic compounds","Lactones","Gamma butyrolactones","Gamma butyrolactones",14164153.65,15176350.12,14974441.72,21374017.08,14416622.22,11615272.22,23.8667014065645,23.8156871587317,0.0510142478328923,0.874051539952658,0.493426805957944,"stable",0.181206939590706
"Norbutorphanol","Com_466_pos","Norbutorphanol","C16 H21 N O2",259.16095,6.911,260.16823,"Invalid mass","No results","No results","Benzenoids","Phenanthrenes and derivatives","Not available","Phenanthrenes and derivatives",1580486.171,2983820.193,34411966.7,1419910.186,1598305.784,68474155.2400001,22.3581788301635,22.3790243873524,-0.0208455571889168,0.973239386587287,0.520287966449889,"stable",0.00845657855855118
"8-(1,2-dihydroxy-3-methylbut-3-en-1-yl)-7-methoxy-2H-chromen-2-one","Com_477_pos","8-(1,2-dihydroxy-3-methylbut-3-en-1-yl)-7-methoxy-2H-chromen-2-one","C15 H16 O5",298.07802,1.595,299.08532,"Invalid mass","No results","No results",NA,NA,NA,NA,128300619.1,70822517.8000001,109054555.2,133026781.7,142609462.3,131264311.9,27.0141784810755,26.5710441601894,0.443134320886074,0.266155123538305,0.30658393232682,"stable",1.20495978104543
"Ornithine","Com_478_pos","Ornithine","C5 H12 N2 O2",132.09008,1.181,133.09737,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids",10589005.62,7231886.75999999,10891863.38,13080314.17,7508324.377,8252980.89700001,23.1524790919401,23.1662506311807,-0.0137715392405227,0.952861989288229,0.515004603646682,"stable",0.0408202819437645
"7-{[(2E)-3,7-dimethylocta-2,6-dien-1-yl]oxy}-2H-chromen-2-one","Com_486_pos","7-{[(2E)-3,7-dimethylocta-2,6-dien-1-yl]oxy}-2H-chromen-2-one","C19 H22 O3",320.14265,8.13,343.1319,"Invalid mass","No results","No results",NA,NA,NA,NA,2703275.052,529735.611,181238339.7,2054395.623,5278198.323,264250957.5,23.7597433967446,22.6048342628515,1.15490913389317,0.408923663012397,0.352784079432544,"stable",0.319108417303645
