"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_6w_1","OCI_M2_6w_2","OCI_M2_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"Asparagine","Com_171_neg","Asparagine","C4 H8 N2 O3",132.05346,1.325,131.04618,"Full match","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Asparagine and derivatives",349310877.7,308881982.1,336459660.8,316085856,244758386.6,249711905.3,27.9994045522038,28.3027583700381,-0.303353817834314,0.0690320795431649,0.310575690300818,"stable",1.32688515024851
"N-Acetyl-DL-glutamic acid","Com_76_neg","N-Acetyl-DL-glutamic acid","C7 H11 N O5",189.06364,2.288,188.05636,"Full match","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Glutamic acid and derivatives",740136399.8,758806700.4,680888745,762162800.1,807716089.3,1044641924,29.6850527842607,29.4350723169417,0.249980467318963,0.307777379340332,0.449083174012584,"stable",1.12807302890852
"L-Glutathione oxidized","Com_8_neg","L-Glutathione oxidized","C20 H32 N6 O12 S2",612.15211,2.277,611.14484,"Full match","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",16524394204,20082953432,18547117254,15708155247,15446007679,16891093660,33.8976177814633,34.0932022159296,-0.195584434466305,0.17100920754574,0.368852383925807,"stable",1.27908381853001
"D-(-)-Glutamine","Com_402_neg","D-(-)-Glutamine","C5 H10 N2 O3",146.06916,1.333,145.06189,"Full match","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","D-alpha-amino acids",155708024.4,181521024.7,103200845.9,140064539,117546800.7,103559887.2,26.8320221985334,27.0902363423753,-0.258214143841851,0.306886534919343,0.448724678879292,"stable",0.743752313096551
"Indole-3-lactic acid","Com_624_neg","Indole-3-lactic acid","C11 H11 N O3",205.07396,5.673,204.06668,"Full match","Full match","Full match","Organoheterocyclic compounds","Indoles and derivatives","Indolyl carboxylic acids and derivatives","Indolyl carboxylic acids and derivatives",19702281.21,13194465.32,22371655.86,25226112.8,31550119.22,38532958.18,24.8997154359775,24.1001525351152,0.799562900862306,0.0916186106390473,0.323278815200818,"stable",1.41336527425368
"(R)-3-Hydroxy myristic acid","Com_1360_neg","(R)-3-Hydroxy myristic acid","C14 H28 O3",244.20367,8.445,243.1964,"Full match","Full match","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",12866675.74,14644451.37,14550334.57,16642312.37,14478370.49,18582200.82,23.9743888384085,23.7385119432116,0.235876895196945,0.202725777596057,0.393030172442528,"stable",1.22026540695435
"N-Acetyl-L-glutamine","Com_2714_neg","N-Acetyl-L-glutamine","C7 H12 N2 O4",188.07954,1.746,187.07223,"Full match","Full match","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Glutamine and derivatives",27518668.02,27441280.55,23953323.67,25200652.46,20188868.23,24655855.38,24.4698138068724,24.6458247643674,-0.176010957495038,0.340859144401088,0.461407922013815,"stable",1.02459196266268
"UDP-N-acetylglucosamine","Com_44_neg","UDP-N-acetylglucosamine","C17 H27 N3 O17 P2",607.08231,1.762,606.07504,"Full match","Full match","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine nucleotide sugars","Pyrimidine nucleotide sugars",9833210976.99998,8370149461.99999,9865157696,7362524227.99999,8745836879.99998,9849021510,33.0002786268638,33.1191055521327,-0.118826925268877,0.512573768335959,0.562903247754023,"stable",0.66237446732473
"Cyclic ADP-ribose","Com_1741_neg","Cyclic ADP-ribose","C15 H21 N5 O13 P2",541.06154,2.528,540.05427,"Full match","Full match","No results","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Pentose phosphates",125512633.1,120845553.7,109850393.5,122807891.3,174916717.2,198244162.5,27.2722080357198,26.8209370964373,0.451270939282448,0.222667389353159,0.406337683910669,"stable",1.26447017888676
"N-Acetylneuraminic acid","Com_464_neg","N-Acetylneuraminic acid","C11 H19 N O9",309.10596,1.435,308.09868,"Full match","Full match","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","N-acylneuraminic acids",111762220.1,94012832.46,105528233.9,65030613.5500001,96553862.7699999,81830721.42,26.2551951920385,26.6250885005931,-0.369893308554587,0.258453944705878,0.426673031545553,"stable",1.24766059890602
"Biotin","Com_1116_neg","Biotin","C10 H16 N2 O3 S",244.08816,5.429,243.08089,"Full match","Full match","Full match","Organoheterocyclic compounds","Biotin and derivatives","Not available","Biotin and derivatives",8986954.881,13197798.06,10425060.41,24950818.69,13423957.19,22191760.05,24.21813708685,23.3555824162685,0.862554670581524,0.184828964077463,0.379589350973819,"stable",1.4042177274296
"N-Acetyl-L-methionine","Com_391_neg","N-Acetyl-L-methionine","C7 H13 N O3 S",191.06173,5.316,190.05445,"Full match","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Methionine and derivatives",15531857.01,17904305.54,15113734.44,12340752.13,28835538.54,35500259.31,24.4731992823573,23.9439623545304,0.529236927826865,0.367524151848177,0.480084938243121,"stable",0.85292613056729
"Flavin adenine dinucleotide (FAD)","Com_505_neg","Flavin adenine dinucleotide (FAD)","C27 H33 N9 O15 P2",785.15894,5.202,784.15166,"Full match","Full match","Full match","Nucleosides, nucleotides, and analogues","Flavin nucleotides","Not available","Flavin nucleotides",116374929.5,132324945.7,128305153.4,129057584.7,115088626.9,137434471.9,26.9185927978593,26.9029062502519,0.015686547607455,0.899192446683103,0.693175146887077,"stable",0.145944787160546
"Thymidine","Com_740_neg","Thymidine","C10 H14 N2 O5",242.09038,4.869,241.08307,"Full match","Full match","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine deoxyribonucleotides","Pyrimidine 2'-deoxyribonucleoside monophosphates",25871479.15,22207821.58,32827918.42,9653082.785,15949181.5,14743827.18,23.6477150342533,24.6659478959088,-1.01823286165551,0.068492751390761,0.310473202981788,"stable",1.5311430954912
"Uridine","Com_825_neg","Uridine","C9 H12 N2 O6",244.06935,2.238,243.06201,"Full match","Full match","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleosides","Not available","Pyrimidine nucleosides",10400110.77,17456080.92,13618871.16,12007355.16,10281723.83,19164961.66,23.6676538923903,23.6888085693028,-0.0211546769125164,0.96069537256777,0.707063770156843,"stable",0.0533860161759046
"Adenosine 5'-monophosphate","Com_29_neg","Adenosine 5'-monophosphate","C10 H14 N5 O7 P",347.06309,1.578,346.05581,"Full match","Full match","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside monophosphates",373652789.9,329897616.2,425929183.9,343718010.6,379840681.3,323489986,28.3755384025646,28.480201502981,-0.104663100416378,0.6075739637756,0.604196708139559,"stable",0.669201626092501
"Flavin mononucleotide (FMN)","Com_1879_neg","Flavin mononucleotide (FMN)","C17 H21 N4 O9 P",456.10508,5.281,455.09788,"Full match","Full match","Full match","Nucleosides, nucleotides, and analogues","Flavin nucleotides","Not available","Flavin nucleotides",12024582.95,14087107.19,11182841.24,15442842.84,12954470.31,14272971.76,23.7580547091215,23.5607130049839,0.197341704137582,0.34074259938387,0.46136763049038,"stable",1.09389072451279
"Glycoursodeoxycholic acid","Com_996_neg","Glycoursodeoxycholic acid","C26 H43 N O5",449.31458,7.468,448.3073,"Full match","Full match","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","Glycinated bile acids and derivatives",10323439.86,12481752.64,9559384.83600001,12163851.19,10887369.23,11860679.01,23.4706440199754,23.3537413248065,0.116902695168893,0.537580228742488,0.574585900819161,"stable",0.74321374072674
"LPE O-16:1","Com_23_neg","LPE O-16:1","C21 H44 N O6 P",437.29066,9.811,436.28339,"No results","Full match","No results",NA,NA,NA,NA,48078759.3900001,59301334.09,34831946.74,74892828.41,107700643.8,101593454.2,26.4796693607693,25.4647884433738,1.01488091739556,0.0650577321022612,0.309782347090606,"stable",1.53291474932907
"Vanillyl alcohol","Com_35_neg","Vanillyl alcohol","C8 H10 O3",154.06304,5.614,153.05582,"Full match","No results","No results","Benzenoids","Phenols","Methoxyphenols","Methoxyphenols",4649395.053,4837198.619,5242949.422,6963116.47899999,3203057.183,4813017.865,22.1802767325146,22.2254330428422,-0.0451563103275845,0.90707732113348,0.695028865670628,"stable",0.120021215261795
"Gluconic acid","Com_66_neg","Gluconic acid","C6 H12 O7",150.0528,1.355,195.051,"Invalid mass","Invalid mass","No match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Sugar acids and derivatives",757685483.999999,644254965.1,581801657.4,305761622,267152433.2,365984428.6,28.2093756797027,29.2920108475657,-1.08263516786302,0.0347485461604453,0.309065245834167,"down",1.66315789965278
"Neopterin","Com_70_neg","Neopterin","C9 H11 N5 O4",253.08072,6.323,252.07345,"Full match","No results","Full match","Organoheterocyclic compounds","Pteridines and derivatives","Pterins and derivatives","Biopterins and derivatives",30831412.76,57716324.39,34261963.12,14894855.99,94908670.0700001,12404561.95,24.6309049476537,25.2301594111288,-0.599254463475145,0.465072932425236,0.538847246599512,"stable",0.510983798472414
"Methylmalonate","Com_95_neg","Methylmalonate","C4 H6 O4",118.02639,1.418,152.99578,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Dicarboxylic acids and derivatives","Dicarboxylic acids and derivatives",25460638.21,18970516.41,22871436.98,24645998.13,29111353.55,27436284.03,24.6865034727299,24.4086881795652,0.277815293164686,0.284930948045518,0.439386894525801,"stable",1.21784518050803
"Mestranol","Com_98_neg","Mestranol","C21 H26 O2",310.18142,8.554,309.17415,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Steroids and steroid derivatives","Estrane steroids","Estrane steroids",48202393.92,101352481.6,48448481.12,88874904.5900001,40317871.28,28145313.05,25.4721934207595,25.8824519121059,-0.410258491346408,0.600368756989794,0.601340248838483,"stable",0.559756664420273
"LPC 16:0","Com_105_neg","LPC 16:0","C24 H50 N O7 P",541.33845,9.531,540.33117,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",25100337.05,37155693.05,20186609.02,42184864.39,62862433.2199999,59194069.09,25.6849554017607,24.6650595312944,1.01989587046628,0.0618246749788772,0.309065245834167,"stable",1.48644623747204
"Phenylacetaldehyde","Com_113_neg","Phenylacetaldehyde","C8 H8 O",120.05751,5.75,119.05022,"Full match","No results","No results","Benzenoids","Benzene and substituted derivatives","Phenylacetaldehydes","Phenylacetaldehydes",9411742.542,8855579.38,9635001.41200001,9357795.16500001,7704980.457,9709440.20700001,23.0820179250559,23.1480130470418,-0.0659951219858925,0.432080511661128,0.520518593260585,"stable",0.502915264455365
"PC 16:1_16:1","Com_169_neg","PC 16:1_16:1","C40 H76 N O8 P",775.5381,10.045,774.53082,"No results","Invalid mass","No results",NA,NA,NA,NA,278301771.7,332154644.8,354869876.5,302379043.1,329567847.7,331548690.5,28.2574762300894,28.2540231914198,0.00345303866962965,0.961453913493746,0.707227219282187,"stable",0.0266322602758454
"Cytidine-5'-monophosphate","Com_187_neg","Cytidine-5'-monophosphate","C9 H14 N3 O8 P",323.05177,1.463,322.04449,"No results","Full match","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine ribonucleotides","Pyrimidine ribonucleoside monophosphates",141499713.9,112983114.5,153655695.9,115103278.6,124030802.8,109696232.5,26.7911385460093,27.0076272788824,-0.216488732873099,0.359955858901711,0.474893622743928,"stable",1.05686666018172
"Traumatic acid","Com_192_neg","Traumatic acid","C12 H20 O4",228.13615,6.505,227.12887,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids",140365320.2,150627608.2,156948643.1,102070378.2,95410939.8600001,118516070,26.6443826045252,27.1522465305791,-0.507863926053908,0.022260425540018,0.309065245834167,"down",1.61560091448551
"PC 14:0_16:0","Com_201_neg","PC 14:0_16:0","C38 H76 N O8 P",751.53773,11.145,750.53046,"No results","Invalid mass","No results",NA,NA,NA,NA,115899316.8,165256209.7,199776710.5,232977922.7,130454689.7,215780358.9,27.4798599622791,27.2207464099951,0.259113552284038,0.580295640918826,0.593160497532083,"stable",0.607252088397691
"Guggulsterone","Com_209_neg","Guggulsterone","C21 H28 O2",312.20885,8.425,311.20157,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","Androgens and derivatives",17492479.86,17798037,17133861.66,16560604.95,11668407.21,14509697.71,23.7492901568504,24.0585977663922,-0.309307609541833,0.187506544906111,0.381700808848834,"stable",1.26034113316136
"16-Hydroxyhexadecanoic acid","Com_223_neg","16-Hydroxyhexadecanoic acid","C16 H32 O3",272.23517,8.025,271.22789,"Full match","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",143776059,140473345.9,162850494,145562745.6,116097997.5,127157430,26.9432914325145,27.1479807499666,-0.204689317452111,0.213735922780886,0.400575994394908,"stable",1.15669990215531
"N-Isovalerylglycine","Com_230_neg","N-Isovalerylglycine","C7 H13 N O3",159.08957,5.641,158.08229,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-alpha amino acids",148904596.2,138595276.4,144303406.8,142401852.9,104360193.5,122042946.8,26.8617342133912,27.1002153372846,-0.238481123893319,0.13891081992969,0.349875072764841,"stable",1.16563924519764
"gamma-Nonanolactone","Com_241_neg","gamma-Nonanolactone","C9 H16 O2",156.11499,6.159,155.10758,"No results","No results","Full match","Organoheterocyclic compounds","Lactones","Gamma butyrolactones","Gamma butyrolactones",1817481.274,1632734.219,2448790.72,1641382.342,1389325.204,1138404.494,20.3903382144882,20.8853352181825,-0.494997003694287,0.247179868379121,0.420698008962717,"stable",1.27288424995837
"(2S)-4-Oxo-2-phenyl-3,4-dihydro-2H-chromen-7-yl beta-D-glucopyranoside","Com_252_neg","(2S)-4-Oxo-2-phenyl-3,4-dihydro-2H-chromen-7-yl beta-D-glucopyranoside","C21 H22 O8",448.14209,7.05,447.13481,"Invalid mass","No results","No results",NA,NA,NA,NA,146211319.4,15441533.4,26961724.31,470458705.6,11883743.88,13532467,25.3339668237403,25.2294006279823,0.10456619575799,0.90915182887304,0.695512862530394,"stable",0.0457575854894736
"Prostaglandin F3α","Com_255_neg","Prostaglandin F3α","C20 H32 O5",398.23376,8.892,397.22649,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",30115128.4,55975655.1699999,28309384.73,47728549.7499999,24499171.79,17433387.44,24.7033094650103,25.1123527687797,-0.409043303769391,0.537993492676191,0.574773728359435,"stable",0.628466091530909
"Citraconic acid","Com_286_neg","Citraconic acid","C5 H6 O4",130.02657,2.015,129.01931,"No results","Full match","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Methyl-branched fatty acids",131549122.5,111039314,107163153.6,153071714.9,187881576.1,223215424.2,27.4695807736472,26.7909184683332,0.678662305313985,0.109943121058299,0.334168844600273,"stable",1.53819710875634
"LysoPE 18:0","Com_297_neg","LysoPE 18:0","C23 H48 N O7 P",481.31698,9.53,480.30971,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",8011350.49700001,11975132.62,6193846.352,14485110.9,20959968.16,20196924.29,24.125610951806,23.0031854979534,1.12242545385251,0.0613919451163575,0.309065245834167,"stable",1.51076343286863
