"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_6w_1","OCI_M2_6w_2","OCI_M2_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"Indole-3-acrylic acid","Com_17_pos","Indole-3-acrylic acid","C11 H9 N O2",187.06351,5.263,188.07079,"Full match","No results","Full match","Organoheterocyclic compounds","Indoles and derivatives","Indoles","Indoles",3247518934,3471204501,3371064880,3493843901,3528366803,3758240772,31.7419772531324,31.646679084956,0.0952981681764378,0.133457360631002,0.21539886211321,"stable",1.22415975554841
"4-Methoxybenzaldehyde","Com_25_pos","4-Methoxybenzaldehyde","C8 H8 O2",136.05271,5.619,137.05999,"Full match","No results","Full match","Benzenoids","Benzene and substituted derivatives","Benzoyl derivatives","Benzoyl derivatives",39017797.47,32406793.49,52071655.22,37923791.59,23153482.98,27396234.27,24.7829333467582,25.2671389599809,-0.484205613222709,0.198688621778249,0.237046678525172,"stable",1.06127552250649
"5-(6-hydroxy-6-methyloctyl)-2,5-dihydrofuran-2-one","Com_28_pos","5-(6-hydroxy-6-methyloctyl)-2,5-dihydrofuran-2-one","C13 H22 O3",243.18373,6.484,226.18039,"Invalid mass","No results","No results",NA,NA,NA,NA,921644158.200001,512717138,637113105.8,649107998.799999,595886313.399999,1639447776,29.6783026545749,29.3200655851423,0.358237069432548,0.578027659604729,0.36030837394572,"stable",0.529831389666374
"Oleoyl ethylamide","Com_64_pos","Oleoyl ethylamide","C20 H39 N O",309.30342,10.724,310.31069,"Full match","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines",49962800.37,127956746.1,79134025.7400001,155421027,159282427.9,388362701.5,27.6638159148937,26.2477422639108,1.41607365098297,0.135403970675704,0.215595102870886,"stable",1.27287339491674
"ethyl 4-amino-2-(methylsulfanyl)-1,3-thiazole-5-carboxylate","Com_68_pos","ethyl 4-amino-2-(methylsulfanyl)-1,3-thiazole-5-carboxylate","C7 H10 N2 O2 S2",218.01987,1.28,219.02715,"Invalid mass","No results","No results",NA,NA,NA,NA,557425425,454253238.2,523583444.6,659440281.9,659756321.300001,445265232.3,29.1080381761691,28.9256564548203,0.18238172134879,0.502601520457079,0.340339857498998,"stable",0.66250736781083
"Methyl palmitate","Com_75_pos","Methyl palmitate","C17 H34 O2",287.28276,7.2,288.29003,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Fatty acid methyl esters",253930836.1,324524267,75506936.62,183947201.6,474795744,497919579.8,28.3895952522755,27.4545724438977,0.935022808377823,0.424636401919914,0.319590599066525,"stable",0.832259782803511
"Acetylcholine","Com_78_pos","Acetylcholine","C7 H15 N O2",145.11051,1.456,146.11779,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Quaternary ammonium salts","Acyl cholines",818801356.5,747558719.400001,740136716.299999,726716883.7,757125843.3,646339969.5,29.4001646751218,29.5165888204001,-0.116424145278373,0.227728320059733,0.247390802794445,"stable",0.951043116932974
"2-[3-methyl-2-(methylimino)-4-oxo-1,3-thiazolan-5-yl]acetic acid","Com_100_pos","2-[3-methyl-2-(methylimino)-4-oxo-1,3-thiazolan-5-yl]acetic acid","C7 H10 N2 O3 S",202.04144,4.947,203.04871,"Full match","No results","No results",NA,NA,NA,NA,332250805.3,309548664.8,386950088.1,308377671.4,454706430.600001,393770080.4,28.5044204962717,28.3469535660207,0.157466930250962,0.517840200557206,0.344601937537377,"stable",0.634642795748193
"Υ-L-Glutamyl-L-glutamic acid","Com_106_pos","Υ-L-Glutamyl-L-glutamic acid","C10 H16 N2 O7",276.09612,1.608,277.1034,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Glutamic acid and derivatives",1239703604,759384565.599999,1139235010,1040676937,1089780443,962997043.399999,29.9397405387224,29.9310072549629,0.00873328375951843,0.975904922645181,0.485940042736605,"stable",0.0321315524591071
"p-Hydroxybenzaldehyde","Com_110_pos","p-Hydroxybenzaldehyde","C7 H6 O2",122.03727,2.665,123.04454,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Hydroxybenzaldehydes",476994500.2,458976980.4,455307697.5,569821530.7,596337644.1,665017074.5,29.1821017351156,28.7885035191601,0.393598215955482,0.042744186381163,0.189884454954059,"up",1.55748846544937
"1-(2-methoxy-4-nitrophenyl)pyrrolidine","Com_118_pos","1-(2-methoxy-4-nitrophenyl)pyrrolidine","C11 H14 N2 O3",222.10072,5.253,223.108,"Full match","No results","Full match",NA,NA,NA,NA,104364572.1,156080595.5,162245499.3,85342555.7,55410157.7,91195820.92,26.1709578314126,27.0427919922136,-0.87183416080093,0.129225285656111,0.214953152059646,"stable",1.35491884011329
"4-(trifluoromethyl)nicotinic acid","Com_130_pos","4-(trifluoromethyl)nicotinic acid","C7 H4 F3 N O2",191.01738,1.351,192.02465,"Invalid mass","No results","No results",NA,NA,NA,NA,662364010.5,708675339.500001,721632035.099999,663435206.900001,515775782.7,575393190.9,29.1158406786681,29.376762265155,-0.260921586486852,0.197146928644622,0.236440410381236,"stable",1.25439825621639
"LPC 16:0-SN1","Com_142_pos","LPC 16:0-SN1","C24 H50 N O7 P",495.33313,9.52,496.34037,"No results","Full match","Full match",NA,NA,NA,NA,21982461.32,31920248.32,19468988.21,39314451.35,71064110.47,59232865.8200001,25.7103562471478,24.5108309026207,1.19952534452711,0.0327011569968285,0.180238116417504,"up",1.44524430947085
"UR-144 N-Heptyl analog","Com_152_pos","UR-144 N-Heptyl analog","C23 H33 N O",339.25281,5.501,340.26012,"Invalid mass","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","N-alkylindoles","N-alkylindoles",11174231.41,13020210.59,10365300.86,344111449.2,8416317.79500001,9724335.127,24.8587421953342,23.451060123575,1.40768207175921,0.510935352403964,0.342689119190376,"stable",0.615092482027004
"Thiazolidine-4-carboxylic acid","Com_162_pos","Thiazolidine-4-carboxylic acid","C4 H7 N O2 S",133.01994,1.482,134.02721,"No results","Full match","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids and derivatives",95579752.97,63471342.2299999,123641226.4,72860094.41,277032658,167219748.4,27.1604254476377,26.4371294491855,0.723295998452159,0.431866845588606,0.321707445809338,"stable",0.824334199484905
"1-Palmitoylglycerol","Com_168_pos","1-Palmitoylglycerol","C19 H38 O4",330.27734,9.933,353.26658,"Full match","No results","Full match","Lipids and lipid-like molecules","Glycerolipids","Monoradylglycerols","1-monoacylglycerols",67070995.11,75629892.0900001,58072817.47,62903874.94,61757153.12,63729076.9499999,25.9040656325532,25.9876661966162,-0.0836005640630013,0.567349473927593,0.357653164397415,"stable",0.582173784373792
"Cuminaldehyde","Com_169_pos","Cuminaldehyde","C10 H12 O",148.08912,7.115,149.0964,"Full match","No results","No results","Lipids and lipid-like molecules","Prenol lipids","Monoterpenoids","Aromatic monoterpenoids",30440793.77,19284706.08,15125058.87,23215520.04,20939525.7,15353254.9,24.2201176318596,24.3036312956835,-0.0835136638239184,0.646446889601468,0.385059231388069,"stable",0.197917886507581
"Indole","Com_171_pos","Indole","C8 H7 N",117.05802,5.263,118.0653,"Full match","No results","No results","Organoheterocyclic compounds","Indoles and derivatives","Indoles","Indoles",227553097.8,241275984.2,234654408.1,240548031.3,244673450.6,259264637.6,27.8859607587988,27.8045664626522,0.0813942961465877,0.150330400756486,0.218337960231582,"stable",1.16590434896038
"2-Amino-1,3,4-octadecanetriol","Com_186_pos","2-Amino-1,3,4-octadecanetriol","C18 H39 N O3",317.29331,6.909,318.30059,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","1,3-aminoalcohols",48114812.61,171903167.2,21686957.88,11694597.09,38361470.14,79899204.26,24.9747237652707,25.7491076725357,-0.774383907265026,0.61888929803662,0.374807141338475,"stable",0.512076127375634
"Glycylproline","Com_191_pos","Glycylproline","C7 H12 N2 O3",172.08507,1.505,173.09235,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",80754989.15,75963947.7500001,108095140.9,57301907.45,19643763.46,41912044.81,25.106836473861,26.3778620121874,-1.27102553832633,0.0952477284524757,0.210063407904064,"stable",1.31297718813588
"1-[(3S)-3-(1,3-Benzoxazol-2-yl)-1-pyrrolidinyl]-3-methoxy-1-propanone","Com_240_pos","1-[(3S)-3-(1,3-Benzoxazol-2-yl)-1-pyrrolidinyl]-3-methoxy-1-propanone","C15 H18 N2 O3",274.13551,5.409,275.14279,"Invalid mass","No results","No results","Organoheterocyclic compounds","Benzoxazoles","Not available","Benzoxazoles",81462281.77,50966797.3800001,76887926.2500001,104686103.1,103269341.6,85334269.82,26.5366511241621,26.0263123291295,0.510338795032641,0.19020193223108,0.23362858073418,"stable",1.21866126028554
"Penicillin G","Com_265_pos","Penicillin G","C16 H18 N2 O4 S",334.09918,5.326,335.10645,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",53402422.15,62907593.16,50792604.41,50173304.13,60959568.08,63945754.38,25.7907037327771,25.7250825960331,0.0656211367440207,0.672621485231207,0.394499603265516,"stable",0.37198081250034
"4-Morpholinepropanesulfonic acid","Com_283_pos","4-Morpholinepropanesulfonic acid","C7 H15 N O4 S",209.0724,1.435,210.07965,"Full match","No results","No results",NA,NA,NA,NA,1017716.185,892286.276400001,2293628.009,7315836.94999999,1793621.959,1995037.609,21.5016734730201,20.2844169928005,1.21725648021959,0.303118003520139,0.276833951281345,"stable",1.01679277497963
"Octadecanamine","Com_305_pos","Octadecanamine","C18 H39 N",269.30852,8.894,270.31579,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","Monoalkylamines",5798279.49599999,6536839.42300001,3893324.591,6118020.69900001,4288804.139,4469147.424,22.222781921405,22.3333088241433,-0.110526902738258,0.702931341128308,0.405075604305698,"stable",0.322020846909539
"Spermidine","Com_308_pos","Spermidine","C7 H19 N3",145.15816,1.185,146.16544,"Full match","No results","Full match","Organic nitrogen compounds","Organonitrogen compounds","Amines","Dialkylamines",125738113.5,171381006.3,214107549.2,72456092.93,104316473.9,319867196,26.9999644164725,27.3107463976987,-0.310781981226192,0.557649490111305,0.35518857663425,"stable",0.366841447634461
"Picrotin","Com_312_pos","Picrotin","C15 H18 O7",327.12963,6.839,328.1369,"Invalid mass","No results","No results","Organoheterocyclic compounds","Furopyrans","Not available","Furopyrans",158166789.3,155231535.4,223830868.2,92635006.97,209977446.4,328340101.2,27.4671096716353,27.394850554778,0.0722591168573068,0.880187924925039,0.4602131990566,"stable",0.106048358156578
"N-[2-chloro-6-(trifluoromethoxy)phenyl]-2,2-dimethylpropanamide","Com_318_pos","N-[2-chloro-6-(trifluoromethoxy)phenyl]-2,2-dimethylpropanamide","C12 H13 Cl F3 N O2",295.05933,1.299,296.06661,"Full match","No results","No results",NA,NA,NA,NA,123114450.8,113794925.9,94602417.8899999,142405716.8,357672774.9,322684111,27.9216813968304,26.7108865266343,1.21079487019617,0.13715424465226,0.215767088184437,"stable",1.34080277143495
"Acipimox","Com_320_pos","Acipimox","C6 H6 N2 O3",154.03583,1.324,155.04303,"Invalid mass","No results","No results",NA,NA,NA,NA,211421662.1,189733066.2,170134594.1,184061143.9,113278674.1,131666751.6,27.061075581473,27.4990150427668,-0.437939461293784,0.112443085058984,0.212879914602148,"stable",1.14929038700372
"2,4-Dimethylbenzaldehyde","Com_334_pos","2,4-Dimethylbenzaldehyde","C9 H10 O",134.07338,5.892,135.08065,"Full match","No results","No results","Benzenoids","Benzene and substituted derivatives","Benzoyl derivatives","Benzoyl derivatives",182722289.3,32423818.51,67140216.7899999,61286005.34,114839602.3,68703578.1600001,26.2259937457626,26.1321006397588,0.0938931060037724,0.93255234316323,0.474598251857349,"stable",0.0998521745836581
"N,N-Diethylethanolamine","Com_352_pos","N,N-Diethylethanolamine","C6 H15 N O",117.1155,2.631,118.12278,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","1,2-aminoalcohols",3903218.128,8953133.34000001,4434353.497,3103174.681,2094158.246,1405435.7,20.9952795109403,22.3568287509088,-1.36154923996854,0.124208329939295,0.214388100048715,"stable",1.3331951674711
"Epinephrine","Com_353_pos","Epinephrine","C9 H13 N O3",183.08985,5.077,184.09712,"Full match","No results","Full match","Benzenoids","Phenols","Benzenediols","Catechols",55358038.22,57997479.3599999,56154689.1100001,91615766.0800001,82307751.3200001,97686012.73,26.4284220634561,25.7515598360829,0.676862227373192,0.016627769485914,0.15432171580042,"up",1.61234191449404
"Phosphocholine","Com_363_pos","Phosphocholine","C5 H14 N O4 P",183.06628,2.354,184.07356,"No results","Full match","No results","Organic nitrogen compounds","Organonitrogen compounds","Quaternary ammonium salts","Phosphocholines",255600190.8,294674668.3,274751953.7,166381477.4,178129455.7,176505078.7,27.3711349692634,28.0324719916562,-0.661337022392768,0.00246445453973691,0.15207209868962,"down",1.6185334677746
"Uridine 5'-monophosphate","Com_364_pos","Uridine 5'-monophosphate","C9 H13 N2 O9 P",324.03619,1.496,347.02543,"No results","Full match","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine ribonucleotides","Pyrimidine ribonucleoside monophosphates",76022991.2299999,75388476.45,88184283.7,42753850.88,55593446.5799999,52274218.77,25.5725195953102,26.2472637867098,-0.674744191399522,0.0300512077727705,0.176865978482219,"down",1.53155213413202
"5-(hydroxymethyl)-4-methoxy-2,5-dihydrofuran-2-one","Com_368_pos","5-(hydroxymethyl)-4-methoxy-2,5-dihydrofuran-2-one","C6 H8 O4",166.02466,1.238,167.03194,"Invalid mass","No results","No results",NA,NA,NA,NA,234312108.8,24090269.81,244430398.9,228593129,165714324.8,195296091,27.5378059028788,26.7302173216569,0.807588581221893,0.500644087958539,0.339869967767364,"stable",0.563425941301468
"Corey Lactone Diol","Com_423_pos","Corey Lactone Diol","C8 H12 O4",172.07387,5.048,173.08115,"No results","No results","Full match","Organoheterocyclic compounds","Lactones","Gamma butyrolactones","Gamma butyrolactones",80564118.5900001,76756724.42,85283470.0000001,69084370.1700001,71896341.8,69817552.7800001,26.0661191652996,26.2677289055598,-0.201609740260157,0.0714457774935225,0.204178447389974,"stable",1.49556707497488
"Norbutorphanol","Com_466_pos","Norbutorphanol","C16 H21 N O2",259.16095,6.911,260.16823,"Invalid mass","No results","No results","Benzenoids","Phenanthrenes and derivatives","Not available","Phenanthrenes and derivatives",11392307.31,3717856.369,8251688.53200001,3418202.074,4935799.766,10562931.9,22.4240552303439,22.7479513914026,-0.323896161058741,0.691659964926493,0.401186120346819,"stable",0.383396813048796
"8-(1,2-dihydroxy-3-methylbut-3-en-1-yl)-7-methoxy-2H-chromen-2-one","Com_477_pos","8-(1,2-dihydroxy-3-methylbut-3-en-1-yl)-7-methoxy-2H-chromen-2-one","C15 H16 O5",298.07802,1.595,299.08532,"Invalid mass","No results","No results",NA,NA,NA,NA,172696537.1,150044919.1,194841700.7,34193537.5,170868498,185384547.2,26.613825766771,27.3540701263926,-0.740244359621585,0.453257239794043,0.327723748066334,"stable",0.692292772431069
"Ornithine","Com_478_pos","Ornithine","C5 H12 N2 O2",132.09008,1.181,133.09737,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids",36162998.61,33482282.45,40118688.79,33224237.27,23379220.11,22408802.33,24.6273394738125,25.120892211825,-0.493552738012504,0.140576332957267,0.216091722906595,"stable",1.29484152373446
"7-{[(2E)-3,7-dimethylocta-2,6-dien-1-yl]oxy}-2H-chromen-2-one","Com_486_pos","7-{[(2E)-3,7-dimethylocta-2,6-dien-1-yl]oxy}-2H-chromen-2-one","C19 H22 O3",320.14265,8.13,343.1319,"Invalid mass","No results","No results",NA,NA,NA,NA,4493793.005,6660422.123,8046403.84499999,26233720,84629422.0200001,9428793.619,24.7160722686382,22.568865714323,2.14720655431516,0.168012415472353,0.223656774805821,"stable",1.23800928548135
